item_code,order_frequency,total_quantity,abc_class
31567023001,7,9,B
31568024001,7,12,B
31611044001,7,7,B
31707076001,7,8,B
12002035001,7,7,B
12000189001,7,8,B
12000207001,7,7,B
12000374001,7,9,B
32500008001,7,36,B
32504043004,7,37,B
12001023001,7,7,B
12001037001,7,7,B
34511049001,7,13,B
12002005001,7,7,B
14011018001,7,8,B
12011147001,7,14,B
14001014001,7,30,B
12121037001,7,25,B
12034104001,7,18,B
12123016002,7,54,B
12122045001,7,11,B
12100091001,7,8,B
12101010001,7,30,B
12101042001,7,16,B
12102010001,7,9,B
12121087001,7,18,B
12121072001,7,8,B
12120081001,7,11,B
12020500001,7,8,B
12120076001,7,15,B
12120062001,7,36,B
12102154001,7,8,B
12103016001,7,18,B
12112017001,7,8,B
12105072001,7,10,B
12105068001,7,9,B
11030006001,7,15,B
12105059001,7,7,B
12022096001,7,21,B
12123101001,7,17,B
14000209001,7,11,B
12212044001,7,10,B
12327062001,7,8,B
12327040001,7,18,B
12327027001,7,10,B
12011262001,7,10,B
12011287001,7,11,B
12011291001,7,9,B
12212057001,7,11,B
12011304001,7,7,B
12011308001,7,7,B
12212020001,7,10,B
12020240001,7,10,B
12212008001,7,33,B
12201059001,7,168,B
12011426001,7,26,B
12011442001,7,10,B
12012037001,7,25,B
12151095001,7,9,B
12012169001,7,10,B
12020003001,7,20,B
12130001001,7,23,B
12000041001,7,9,B
12101033001,7,8,B
31533038002,7,14,B
11051019001,7,24,B
14616026001,7,18,B
14620048001,7,11,B
14620060001,7,42,B
14620113001,7,33,B
14241078001,7,9,B
14621065001,7,8,B
14631055001,7,16,B
14633046001,7,7,B
11051009001,7,10,B
14634033001,7,10,B
14615897001,7,7,B
14634047001,7,15,B
11051049001,7,14,B
11061001001,7,7,B
11061031001,7,7,B
14720022001,7,16,B
11061054001,7,8,B
14720030001,7,25,B
14730008001,7,8,B
14730015001,7,9,B
14242013001,7,21,B
14615072001,7,8,B
14740050001,7,9,B
11040018001,7,20,B
11112004001,7,8,B
11030095001,7,16,B
14600010001,7,18,B
14601028001,7,9,B
14601046001,7,18,B
14602047001,7,8,B
11032043001,7,10,B
11032228001,7,25,B
14602051001,7,7,B
11040020001,7,8,B
14615053001,7,14,B
14603009001,7,7,B
11040045001,7,9,B
14604038001,7,7,B
11040060001,7,9,B
14604041001,7,7,B
14611007001,7,11,B
11041025001,7,8,B
14615012001,7,15,B
11042006001,7,9,B
14740016001,7,20,B
11040003001,7,20,B
14740057001,7,8,B
11103267001,7,12,B
14223065001,7,8,B
14223062001,7,12,B
14851057001,7,12,B
14852005001,7,168,B
14852064001,7,29,B
15022022001,7,60,B
30013002001,7,11,B
31253002001,7,12,B
11103246001,7,9,B
31421024001,7,18,B
14833079001,7,7,B
11103304001,7,8,B
11103314001,7,18,B
11103370001,7,11,B
31502010001,7,14,B
31531021001,7,21,B
31531047001,7,7,B
14740061001,7,15,B
31533003001,7,9,B
11111037001,7,8,B
14840021001,7,30,B
31500032002,7,9,B
14223171001,7,14,B
11075001001,7,22,B
14240008001,7,22,B
14833045001,7,9,B
14227001001,7,12,B
11072008001,7,15,B
14740074001,7,10,B
11072903001,7,9,B
14226002001,7,31,B
11074046001,7,7,B
14830049001,7,24,B
11072897001,7,16,B
14831005001,7,33,B
11100016001,7,9,B
11103001001,7,19,B
14833021001,7,8,B
14833017001,7,8,B
11076896001,7,8,B
14833005001,7,12,B
14741009001,7,8,B
11100003001,7,13,B
14225045001,7,11,B
12011282001,6,6,C
12011264001,6,6,C
11030195001,6,10,C
11030183002,6,10,C
14244005001,6,8,C
11030180001,6,7,C
14244060001,6,10,C
14244935001,6,8,C
12011326001,6,6,C
14304062001,6,6,C
14300021001,6,7,C
14300113001,6,27,C
12011213001,6,7,C
14303021001,6,8,C
14303039001,6,6,C
14303927001,6,6,C
14304047001,6,9,C
14301110001,6,8,C
12012108001,6,19,C
14243055001,6,6,C
14243027001,6,9,C
14210135001,6,11,C
12012196001,6,34,C
14310169001,6,13,C
14213008001,6,7,C
12012164001,6,9,C
14222001001,6,6,C
14223048001,6,9,C
11031049001,6,17,C
11031041001,6,7,C
14225023001,6,21,C
14225029001,6,18,C
14225933001,6,8,C
11072036001,6,18,C
14226035001,6,34,C
14240007001,6,12,C
14242044001,6,9,C
12011351001,6,6,C
14310071001,6,16,C
14352003001,6,15,C
12011184001,6,12,C
11020008001,6,29,C
14352999001,6,7,C
14353001001,6,8,C
11021025001,6,13,C
14353029001,6,6,C
14360001001,6,7,C
11021007001,6,6,C
11020013001,6,10,C
11020003001,6,13,C
14352076001,6,6,C
12010051001,6,17,C
11010058001,6,6,C
14505035001,6,8,C
12005082007,6,10,C
11010045001,6,8,C
12016026001,6,10,C
14505913001,6,7,C
14352093001,6,8,C
12011051001,6,9,C
14311075001,6,6,C
14331013001,6,6,C
12011158002,6,11,C
14312017001,6,13,C
11022087001,6,16,C
12011120001,6,10,C
12011117001,6,24,C
12011094001,6,8,C
14320899001,6,11,C
11022056001,6,6,C
11074059001,6,11,C
14331020001,6,12,C
14331029001,6,11,C
11022035001,6,6,C
12011063001,6,6,C
14331997001,6,11,C
14341010001,6,6,C
14341019001,6,9,C
11031917001,6,7,C
12151094001,6,8,C
14210084001,6,11,C
12120089001,6,30,C
12121070001,6,28,C
12121071001,6,11,C
12121103001,6,33,C
12122012001,6,60,C
12122019001,6,27,C
12122023002,6,36,C
12123017001,6,18,C
11070018001,6,8,C
12123032001,6,14,C
12123043001,6,10,C
12123068001,6,16,C
12123129001,6,28,C
12150005001,6,6,C
12150007001,6,7,C
12151020001,6,48,C
12100103001,6,14,C
12212037001,6,30,C
12102042001,6,9,C
12120086001,6,28,C
14210031001,6,6,C
12120033001,6,32,C
11010026001,6,13,C
12105021001,6,9,C
11061008001,6,10,C
12103089001,6,18,C
12105063001,6,8,C
12105070001,6,7,C
12105908001,6,6,C
12103040001,6,10,C
12103031001,6,8,C
11061028001,6,6,C
12103029001,6,27,C
12106107001,6,15,C
11051004001,6,8,C
12102153001,6,7,C
12112025001,6,9,C
11061052001,6,6,C
12102136001,6,9,C
12212060001,6,7,C
12100101001,6,13,C
12234036001,6,9,C
12301024001,6,9,C
14023140001,6,7,C
11040058001,6,11,C
14023200001,6,13,C
11071014001,6,12,C
12020249001,6,12,C
14111007001,6,6,C
12020133001,6,12,C
12020060001,6,12,C
14201002001,6,15,C
11032221001,6,13,C
14201003001,6,12,C
14203005001,6,12,C
14203055001,6,14,C
11032015001,6,15,C
14204067001,6,14,C
14204100001,6,12,C
14210025001,6,9,C
14013015001,6,6,C
14013006001,6,6,C
12020383001,6,18,C
12022043001,6,7,C
12034094001,6,24,C
12327009001,6,168,C
12327026001,6,7,C
11042027001,6,11,C
11042022001,6,7,C
11042010001,6,10,C
12327048001,6,7,C
12020927001,6,13,C
14011022001,6,8,C
14000120001,6,7,C
14001043001,6,8,C
14001065001,6,9,C
12020901001,6,10,C
12020437001,6,10,C
11071005001,6,90,C
14010283001,6,7,C
14505996001,6,6,C
11061001002,6,6,C
14506057001,6,17,C
12000261001,6,12,C
31530027001,6,11,C
11103112001,6,8,C
14721018001,6,10,C
12000320001,6,6,C
12000314001,6,6,C
31504015001,6,15,C
12000260001,6,6,C
31533017001,6,12,C
14740003001,6,6,C
10023124001,6,9,C
31501907002,6,13,C
14804009001,6,66,C
12000221001,6,6,C
12000191001,6,8,C
14720029001,6,11,C
12000372001,6,6,C
14830013001,6,24,C
14633036001,6,24,C
14632385001,6,18,C
10035027001,6,24,C
14632449001,6,6,C
11110092001,6,6,C
14632482001,6,7,C
10034041001,6,144,C
14633108001,6,6,C
12000480001,6,6,C
11102017001,6,10,C
10033029001,6,144,C
14700008001,6,6,C
31567030001,6,10,C
11103115001,6,11,C
31533097001,6,8,C
31500012001,6,10,C
11103052001,6,12,C
31607015001,6,7,C
12000003001,6,6,C
10022010001,6,64,C
11103077001,6,7,C
10014132001,6,44,C
10021023001,6,144,C
11110087001,6,6,C
14852020001,6,36,C
11112021001,6,7,C
10022915001,6,25,C
11110087002,6,10,C
11111008001,6,13,C
14853061001,6,28,C
30045057002,6,42,C
15022019001,6,42,C
15081020001,6,13,C
11110079005,6,7,C
31254009001,6,11,C
12000093001,6,7,C
31422017001,6,8,C
31423009001,6,11,C
14833037001,6,9,C
14833065001,6,9,C
14833069001,6,12,C
14833082001,6,24,C
14850099001,6,9,C
31422013001,6,11,C
11103102001,6,7,C
10014097001,6,36,C
14850197001,6,16,C
31421040001,6,9,C
31421034001,6,10,C
11103068001,6,12,C
11103102002,6,12,C
12001029001,6,6,C
11110088001,6,6,C
14632080001,6,7,C
31762003001,6,7,C
14614001001,6,9,C
31762012001,6,6,C
31821065001,6,7,C
14612925001,6,7,C
11103152001,6,12,C
14510213001,6,8,C
12002010001,6,11,C
14611009001,6,7,C
11103321002,6,7,C
12002062001,6,16,C
31628003001,6,9,C
14604033001,6,6,C
11100007001,6,26,C
12002071001,6,6,C
11100021001,6,7,C
12002103001,6,6,C
12002949001,6,19,C
14602037001,6,6,C
14601032001,6,8,C
32502011001,6,144,C
10002918001,6,26,C
14512025001,6,15,C
11103283001,6,8,C
14524044001,6,8,C
12003059001,6,7,C
10053904001,6,42,C
14615016001,6,17,C
14615042001,6,13,C
10040056001,6,72,C
12001059001,6,7,C
10013004001,6,24,C
14506076001,6,9,C
12001070001,6,9,C
14620178001,6,10,C
11101044001,6,10,C
10040014001,6,204,C
14620058001,6,7,C
10040024001,6,36,C
12005003002,6,16,C
10040031001,6,108,C
14510038001,6,9,C
14520044001,6,8,C
14506393001,6,7,C
11103244001,6,7,C
14507061001,6,8,C
11103233001,6,6,C
11103322001,6,11,C
42014003001,6,12,C
14615898001,6,18,C
14616060001,6,19,C
14620036001,6,13,C
12001077001,6,6,C
11103244002,6,8,C
12103073001,5,6,C
11103252001,5,9,C
11103244003,5,6,C
11103211001,5,6,C
12103041001,5,57,C
12034053001,5,6,C
11110079004,5,7,C
11103282001,5,7,C
12103012001,5,16,C
12102041001,5,6,C
12102067001,5,5,C
12102091001,5,6,C
11103336001,5,6,C
12102031001,5,10,C
12102029001,5,6,C
12102006001,5,14,C
12102101001,5,9,C
11103884003,5,5,C
12102112002,5,6,C
12102132001,5,7,C
11110056001,5,6,C
12101020001,5,39,C
11110065001,5,9,C
12101016001,5,6,C
12102150001,5,7,C
12101005001,5,5,C
11103283002,5,10,C
12100102001,5,12,C
11103884001,5,7,C
12014028001,5,6,C
12020923001,5,5,C
12011166001,5,9,C
12002003001,5,6,C
12011079001,5,5,C
12011105001,5,5,C
12011118001,5,7,C
12001083001,5,12,C
12011133001,5,9,C
12011171001,5,10,C
12011060001,5,8,C
12011196001,5,5,C
12011243001,5,6,C
12011265001,5,6,C
12011276001,5,6,C
12001038001,5,14,C
12011285001,5,5,C
12002021001,5,7,C
12011032001,5,5,C
11110999001,5,8,C
12010079001,5,13,C
12005056001,5,17,C
12005003001,5,9,C
12010004001,5,18,C
12003084001,5,6,C
12010052001,5,6,C
12010060001,5,42,C
12010103001,5,6,C
12003006001,5,5,C
12010123001,5,7,C
12010172001,5,6,C
12010897001,5,11,C
12003039001,5,9,C
12003012001,5,5,C
12011014001,5,8,C
12011310001,5,8,C
12103112001,5,36,C
12011337001,5,6,C
12020196001,5,10,C
12000076001,5,7,C
12016113001,5,6,C
12020020001,5,14,C
12020038001,5,12,C
12020078001,5,11,C
12020085001,5,6,C
12000070001,5,6,C
12011350001,5,15,C
12020248001,5,10,C
12000061001,5,6,C
12020326001,5,13,C
12000039001,5,7,C
12000035001,5,5,C
12020423001,5,5,C
12016111001,5,18,C
12000100001,5,10,C
12000118001,5,5,C
12000140001,5,14,C
12000165001,5,5,C
12005056004,5,8,C
12000225001,5,5,C
12000239001,5,6,C
12000241001,5,16,C
12012145001,5,36,C
12012022001,5,6,C
12011477001,5,7,C
12011439001,5,6,C
12011402001,5,9,C
12011373001,5,6,C
12011355001,5,8,C
12000498001,5,7,C
12000999001,5,5,C
14341079001,5,13,C
12104050001,5,11,C
12105044001,5,5,C
14604042001,5,8,C
14604112001,5,5,C
14612916001,5,13,C
14613939001,5,19,C
14615063001,5,5,C
14616038001,5,23,C
14620138001,5,5,C
14631925001,5,11,C
14632002001,5,9,C
14632117001,5,16,C
14632155001,5,17,C
14633938001,5,25,C
14700036001,5,9,C
14700037001,5,8,C
14700077001,5,18,C
14711008001,5,13,C
14721943001,5,21,C
14730016001,5,5,C
14730898001,5,6,C
14730900001,5,11,C
14740013001,5,17,C
14602115001,5,10,C
14602064001,5,8,C
14602061001,5,5,C
14505065001,5,40,C
14360019001,5,5,C
14361070001,5,6,C
14361179001,5,6,C
14362039001,5,7,C
14370010001,5,6,C
14411053001,5,8,C
14412037001,5,24,C
14502069001,5,6,C
14504060001,5,8,C
14505931001,5,5,C
14601010001,5,7,C
14506222001,5,7,C
14506329001,5,6,C
14506641001,5,6,C
14507044001,5,8,C
14511021001,5,7,C
14511071001,5,9,C
14522043001,5,7,C
14600003001,5,6,C
14600026001,5,13,C
14741040001,5,13,C
14742022001,5,12,C
14805063001,5,48,C
32470093001,5,7,C
31500032001,5,11,C
31501013001,5,13,C
31502009001,5,13,C
31530003001,5,12,C
31532003001,5,7,C
31563008001,5,21,C
31568007001,5,11,C
31707055001,5,5,C
31707075001,5,11,C
32504043003,5,27,C
31420003001,5,6,C
32504043005,5,23,C
32511012001,5,11,C
32517006001,5,35,C
35751018001,5,19,C
41234002001,5,5,C
41310001001,5,5,C
41401031001,5,5,C
65106036001,5,5,C
11103196001,5,13,C
31421003001,5,16,C
31253004001,5,9,C
14805066001,5,60,C
14851014001,5,10,C
14820004001,5,60,C
14822024001,5,12,C
14822044001,5,6,C
14830018001,5,18,C
14830039001,5,24,C
14832024001,5,7,C
14850019001,5,7,C
14851004001,5,5,C
14851009001,5,6,C
14851035001,5,5,C
31118023001,5,7,C
14852009001,5,42,C
14852012001,5,30,C
14852043001,5,108,C
14853009001,5,240,C
14853031001,5,23,C
14853067001,5,17,C
30000049001,5,10,C
30003001001,5,6,C
30045058002,5,19,C
14353023001,5,8,C
14352014001,5,5,C
14344010001,5,13,C
14000201001,5,8,C
12151110001,5,6,C
12201008001,5,100,C
12211001001,5,32,C
12212002001,5,8,C
12220014001,5,6,C
12321040001,5,10,C
12327035001,5,7,C
12327052001,5,6,C
12327059001,5,6,C
14002014001,5,6,C
12123018001,5,20,C
14002024001,5,5,C
14010075001,5,5,C
14010155001,5,5,C
14011040001,5,5,C
14102366001,5,5,C
14103073001,5,14,C
14104013001,5,5,C
14110067001,5,5,C
14111079001,5,8,C
12123140001,5,16,C
12122902001,5,30,C
14111146001,5,8,C
12111074001,5,7,C
12105051001,5,11,C
12105055001,5,5,C
12106004001,5,12,C
12106038001,5,9,C
12106056001,5,6,C
12106061001,5,6,C
12106087001,5,7,C
12106098001,5,5,C
12110029001,5,9,C
12120004001,5,18,C
12122040001,5,18,C
12120026001,5,30,C
12120045001,5,10,C
12120072001,5,16,C
12120078001,5,13,C
12121009001,5,10,C
12121010001,5,75,C
12121066001,5,20,C
12121079001,5,10,C
12122035001,5,9,C
14111107001,5,5,C
14121131001,5,5,C
14343027001,5,5,C
14312011001,5,7,C
14303037001,5,5,C
14303899001,5,13,C
14310048001,5,5,C
14310056001,5,5,C
14310062001,5,9,C
14310111001,5,16,C
14310209001,5,8,C
14311071001,5,9,C
14311235001,5,17,C
14312016001,5,9,C
14244945001,5,10,C
14312042001,5,5,C
14313004001,5,7,C
14313021001,5,9,C
14313891001,5,7,C
14313900001,5,14,C
14330015001,5,5,C
14331898001,5,7,C
14340008001,5,6,C
14342021001,5,5,C
14300016001,5,6,C
14244062001,5,7,C
14132131001,5,5,C
14225057001,5,9,C
14132231001,5,6,C
14133013001,5,6,C
14200061001,5,8,C
14203065001,5,7,C
14210114001,5,6,C
14210127001,5,13,C
14211036001,5,5,C
14213010001,5,5,C
14225035001,5,5,C
14225938001,5,6,C
14243094001,5,28,C
14226019001,5,10,C
14226032001,5,8,C
14226046001,5,6,C
14226051001,5,5,C
14226100001,5,13,C
14240010001,5,5,C
14242126001,5,6,C
14243009001,5,16,C
14243012001,5,17,C
11103199001,5,5,C
11075004001,5,21,C
11030024001,5,9,C
11061016001,5,7,C
10010027001,5,408,C
11061009001,5,9,C
10014006001,5,13,C
10041052001,5,120,C
10020040001,5,54,C
11041014001,5,18,C
10023107001,5,10,C
10041038001,5,120,C
10023991001,5,7,C
11061003001,5,8,C
11041020001,5,12,C
11073012001,5,8,C
11041031001,5,7,C
10032004001,5,144,C
11031026001,5,15,C
10041001001,5,96,C
11041999001,5,6,C
11042029001,5,6,C
11072005001,5,5,C
11072010001,5,14,C
11021028001,5,10,C
11021044001,5,5,C
11031011001,5,8,C
10031003001,5,121,C
11051011001,5,11,C
11022041001,5,17,C
11051003001,5,8,C
11103054003,5,7,C
11030198003,5,5,C
11010061001,5,13,C
11061015001,5,6,C
11050141002,5,6,C
10014041001,5,54,C
10014059001,5,42,C
11103157001,5,6,C
10023054001,5,6,C
11032026001,5,19,C
11010016001,5,11,C
11030005001,5,12,C
11031924001,5,16,C
11030016001,5,5,C
11070030001,5,6,C
11010021002,5,8,C
11070013001,5,18,C
11102013001,5,6,C
10022009001,5,9,C
11071035001,5,10,C
11031922001,5,6,C
11050010001,5,7,C
10023058001,5,11,C
10023063001,5,11,C
10023068001,5,6,C
11010059001,5,11,C
10023031001,5,8,C
11030128001,4,17,C
14243053001,4,6,C
14243081001,4,4,C
14310052001,4,5,C
14243106001,4,4,C
12010105001,4,24,C
14310022001,4,8,C
14304195001,4,6,C
14304064001,4,4,C
12010124001,4,5,C
12010107001,4,24,C
14303022001,4,4,C
14302081001,4,4,C
11030096001,4,5,C
14300029001,4,10,C
14302060001,4,5,C
14303026001,4,5,C
65111095001,4,7,C
12010171001,4,4,C
11031916001,4,13,C
14201019001,4,16,C
12011100001,4,7,C
12011096001,4,9,C
11031942001,4,10,C
14204103001,4,9,C
14204107001,4,6,C
14204127001,4,22,C
14204197001,4,13,C
14210019001,4,5,C
11031923001,4,4,C
14210045001,4,4,C
12011050001,4,9,C
14210137001,4,16,C
11074060005,4,10,C
12011011001,4,12,C
12011007001,4,4,C
14223155001,4,6,C
12010254001,4,36,C
11031038001,4,4,C
11031033001,4,9,C
11076883001,4,4,C
14225061001,4,5,C
12010207001,4,5,C
11031022001,4,8,C
12010200001,4,10,C
11030207002,4,4,C
14225030001,4,18,C
11022085001,4,9,C
12010025001,4,5,C
14360044001,4,5,C
14506024001,4,15,C
11010035001,4,9,C
14505958001,4,20,C
14505947001,4,4,C
14505052001,4,15,C
14504044001,4,7,C
12004160001,4,13,C
14500053001,4,30,C
14411015001,4,7,C
14362901001,4,13,C
11076938001,4,6,C
11076928001,4,6,C
12005003003,4,11,C
14361170001,4,9,C
14361157001,4,5,C
14506043001,4,5,C
11010018001,4,4,C
14506082001,4,5,C
14510287001,4,8,C
12003048001,4,4,C
14512123001,4,5,C
12003054001,4,4,C
14512023001,4,8,C
14510288001,4,5,C
11100103001,4,13,C
14510206001,4,7,C
14506165001,4,5,C
14509024001,4,6,C
14506647001,4,4,C
14506366001,4,15,C
14506349001,4,5,C
14506248001,4,5,C
12003134001,4,6,C
14361054001,4,10,C
14353900001,4,13,C
14311036001,4,4,C
14353047001,4,4,C
12005084007,4,7,C
14314003001,4,10,C
14313906001,4,5,C
14313899001,4,8,C
14313011001,4,4,C
14312068001,4,7,C
11032224001,4,10,C
14312022001,4,4,C
12005108001,4,8,C
14311898001,4,13,C
14311258001,4,8,C
14311220001,4,6,C
14311066001,4,4,C
14311041001,4,13,C
14311037001,4,10,C
14315007001,4,4,C
12005084004,4,8,C
12020498001,4,8,C
14351059001,4,5,C
11021020001,4,4,C
14353016001,4,5,C
14353002001,4,9,C
14352031001,4,8,C
14352022001,4,5,C
12005056002,4,5,C
14351057001,4,10,C
11022058001,4,5,C
14340026001,4,5,C
12005082003,4,5,C
14333007001,4,5,C
14332018001,4,6,C
14332010001,4,6,C
11022044001,4,11,C
12011111001,4,4,C
11074019001,4,6,C
14200028001,4,12,C
12103183001,4,12,C
12106073001,4,6,C
12106070001,4,4,C
12106063001,4,6,C
11051027001,4,4,C
12106035001,4,4,C
12106012001,4,5,C
12017009001,4,7,C
12105051002,4,5,C
12017016001,4,5,C
12105047001,4,4,C
12105043001,4,5,C
11051999001,4,6,C
12105013001,4,4,C
12020001001,4,4,C
12104046001,4,14,C
12106075001,4,15,C
12016077001,4,5,C
12106999001,4,5,C
12120079001,4,6,C
12121078001,4,5,C
12121051001,4,28,C
12121027001,4,7,C
12121024001,4,12,C
11050108001,4,4,C
12120091001,4,10,C
11050113001,4,5,C
12110015001,4,7,C
12014004001,4,8,C
12120064001,4,39,C
12120027001,4,30,C
12120013001,4,27,C
12112039001,4,6,C
12112038001,4,5,C
12104001001,4,6,C
12103160001,4,10,C
14133930001,4,5,C
12103150001,4,4,C
11071030001,4,5,C
12100054001,4,7,C
12100020001,4,8,C
12100009001,4,14,C
12020260001,4,4,C
12034097001,4,5,C
12034051001,4,5,C
12020325001,4,4,C
12032541001,4,4,C
12032228001,4,6,C
12023015001,4,11,C
12022109001,4,12,C
12021969001,4,4,C
12020946001,4,11,C
12020920001,4,9,C
12020238001,4,4,C
12100059001,4,12,C
12100092001,4,7,C
11061049001,4,16,C
12020034001,4,8,C
12103099001,4,12,C
12103080001,4,15,C
12020057001,4,5,C
12103050001,4,8,C
12103047001,4,12,C
12102134001,4,8,C
12100093001,4,4,C
11061055001,4,4,C
12020167001,4,5,C
11061055002,4,4,C
12020203001,4,6,C
12102024001,4,10,C
12101040002,4,5,C
12122001001,4,9,C
12122008001,4,8,C
11050074001,4,5,C
11072030001,4,8,C
12011188001,4,4,C
11041009001,4,8,C
12011198001,4,8,C
11041012001,4,6,C
14003005001,4,5,C
12011216001,4,8,C
14001070001,4,5,C
14001044001,4,14,C
14000023001,4,4,C
12327088001,4,5,C
12327077001,4,6,C
12011267001,4,5,C
12327016001,4,6,C
12320176001,4,9,C
12320175001,4,11,C
11074014001,4,4,C
14103048001,4,7,C
12011179001,4,13,C
12011153001,4,8,C
11074027001,4,4,C
11040017001,4,19,C
14111035001,4,4,C
12011139001,4,5,C
11040025001,4,6,C
12011152001,4,5,C
12011156001,4,4,C
12011178001,4,4,C
14110007001,4,6,C
11100107001,4,4,C
11074016001,4,6,C
14104117001,4,7,C
12011175001,4,4,C
11040029002,4,6,C
12301026001,4,4,C
12234038001,4,4,C
12011329001,4,13,C
12123109001,4,6,C
12152004001,4,5,C
12151092001,4,7,C
11050036001,4,4,C
12130016001,4,14,C
11050052001,4,6,C
12123112001,4,27,C
12123090001,4,14,C
12153016001,4,5,C
12012027001,4,13,C
12123060001,4,8,C
11050062001,4,4,C
11050063001,4,7,C
12123025001,4,48,C
12123003001,4,18,C
12011416001,4,6,C
11050010002,4,8,C
11050006001,4,42,C
12212013001,4,12,C
12011338001,4,5,C
12212038001,4,15,C
12212030001,4,51,C
12212022001,4,6,C
12212018001,4,12,C
12212017001,4,12,C
12212003001,4,14,C
12201111001,4,18,C
11050009001,4,4,C
12011360001,4,13,C
12212001001,4,150,C
12211013001,4,5,C
12011376001,4,4,C
12201122001,4,7,C
10100222001,4,30,C
14330897001,4,5,C
14852031001,4,24,C
11110016001,4,5,C
32504025003,4,24,C
12001011001,4,8,C
14710003001,4,4,C
14711001001,4,5,C
32504025002,4,20,C
12000504001,4,8,C
11103113001,4,6,C
11110005001,4,7,C
10010007001,4,36,C
12000495001,4,4,C
11110014001,4,4,C
32431010001,4,19,C
41212916001,4,4,C
14731005001,4,9,C
12000433001,4,4,C
14740018001,4,8,C
14741015001,4,4,C
14741026001,4,16,C
32410102001,4,19,C
32410022001,4,13,C
14741028001,4,5,C
32410019001,4,10,C
32410016001,4,9,C
12000381001,4,4,C
12000048001,4,4,C
14701012001,4,6,C
32504043002,4,20,C
11103365001,4,6,C
14631022001,4,5,C
40400031001,4,4,C
35751021001,4,9,C
14631100001,4,8,C
10002026001,4,60,C
14631949001,4,4,C
14632014001,4,13,C
35750013001,4,26,C
35302040001,4,16,C
12001062001,4,5,C
35302003001,4,19,C
11102012001,4,6,C
12001058001,4,4,C
12001057001,4,4,C
35301003001,4,34,C
10035046001,4,24,C
10035037001,4,5,C
14632246001,4,4,C
32600036001,4,9,C
12001047001,4,7,C
14633031001,4,8,C
12001031001,4,4,C
10034031001,4,120,C
12000379001,4,4,C
14742048001,4,36,C
12000366001,4,5,C
11103085001,4,9,C
12000217001,4,4,C
12000215001,4,12,C
31533085001,4,7,C
14852008001,4,24,C
31532059001,4,7,C
31530008001,4,5,C
14853013001,4,84,C
15020911001,4,21,C
31472025001,4,4,C
31423013001,4,6,C
30001002001,4,5,C
12000128001,4,4,C
12000126001,4,4,C
11103049001,4,4,C
12000114001,4,4,C
12000113001,4,4,C
30005001001,4,5,C
30045058001,4,16,C
30073017001,4,7,C
11103078001,4,6,C
31214010001,4,6,C
31225014001,4,10,C
31250003001,4,4,C
14851023001,4,5,C
10022910001,4,40,C
31762901001,4,5,C
14850173001,4,4,C
14805003001,4,42,C
12000325001,4,4,C
12000319001,4,4,C
14805900001,4,30,C
14822011001,4,4,C
31707086001,4,7,C
10023073001,4,26,C
10012002001,4,34,C
12000298001,4,4,C
14822037001,4,30,C
10012008001,4,36,C
12000288001,4,4,C
14822053001,4,6,C
11103100001,4,4,C
14822104001,4,4,C
31568043001,4,4,C
10014005001,4,21,C
31567037001,4,5,C
10014018001,4,14,C
14850020001,4,4,C
14850098001,4,12,C
12000228001,4,4,C
12000226001,4,4,C
41100017001,4,4,C
32504025005,4,21,C
14604080001,4,8,C
14615021001,4,4,C
61062008002,4,17,C
60014001010,4,4,C
14611014001,4,7,C
12002064001,4,4,C
14613013001,4,4,C
10000008001,4,60,C
11103253001,4,9,C
41511017001,4,4,C
14615031001,4,5,C
11103130002,4,12,C
41414006001,4,4,C
14615067001,4,4,C
12002014001,4,4,C
11101021001,4,10,C
10001010001,4,48,C
41332022001,4,4,C
11101023001,4,10,C
14616203001,4,5,C
14604078001,4,7,C
14604032001,4,4,C
14604019001,4,6,C
14604005001,4,4,C
11103190001,4,5,C
11103191001,4,4,C
14524015001,4,5,C
12003025001,4,10,C
14524043001,4,6,C
10052014001,4,16,C
14601009001,4,4,C
10052009001,4,6,C
14601019001,4,16,C
10052004001,4,5,C
11103201001,4,4,C
14602025001,4,4,C
12002948001,4,8,C
61064105003,4,13,C
14602091001,4,5,C
12002134001,4,5,C
12002105001,4,5,C
12001999001,4,4,C
31403064001,4,4,C
10040012001,4,36,C
14620029001,4,4,C
10002013001,4,120,C
14620171001,4,9,C
12001090001,4,4,C
14620081001,4,24,C
14620072001,4,10,C
12001084001,4,5,C
12001094001,4,5,C
11103293001,4,5,C
14621022001,4,5,C
14620046001,4,21,C
12001087001,4,5,C
14620028001,4,8,C
11103299001,4,8,C
14620007001,4,4,C
41221019001,4,4,C
12152062001,3,19,C
11103188002,3,3,C
12201072001,3,36,C
12103134001,3,12,C
31504001001,3,10,C
10014053001,3,39,C
10014058001,3,11,C
61131072001,3,4,C
12123070001,3,9,C
11050065001,3,3,C
12123084001,3,3,C
10014062001,3,24,C
12201053001,3,4,C
31500008001,3,4,C
12123023001,3,12,C
11050065003,3,3,C
12123098001,3,6,C
31530043001,3,4,C
12123001001,3,8,C
12122041001,3,14,C
12122036001,3,9,C
12032121001,3,5,C
31533032001,3,4,C
12032226001,3,5,C
12032227001,3,3,C
12103020001,3,20,C
61080010003,3,4,C
12032543001,3,4,C
12201109001,3,6,C
61064195003,3,8,C
11050094001,3,25,C
12022153001,3,6,C
10000006001,3,13,C
12103039001,3,4,C
