pod_id,item_id,qty,order_id,processed_time,task_type,trigger
183,1538,6,570,14686,1,
334,29,7,518,14690,1,
334,-1,-1,-999,14690,2,global
264,672,8,374,14691,1,
106,23,8,518,14703,1,
287,691,8,494,14717,1,
305,1290,8,588,14723,1,
373,1012,6,557,14725,1,
288,132,4,566,14726,1,
297,701,2,570,14736,1,
297,50,4,564,14736,1,
30,1043,8,423,14737,1,
226,389,4,588,14755,1,
226,1580,7,423,14755,1,
226,-1,-1,-999,14755,2,global
225,887,5,516,14756,1,
105,23,5,564,14766,1,
180,262,7,591,14797,1,
111,305,4,412,14805,1,
82,2,6,576,14814,1,
82,-1,-1,-999,14815,2,global
306,9,2,518,14821,1,
7,426,6,374,14824,1,
7,-1,-1,-999,14824,2,global
130,464,4,564,14834,1,
186,317,4,534,14843,1,
35,755,6,374,14848,1,
35,-1,-1,-999,14849,2,global
372,15,10,549,14866,1,
372,231,6,549,14866,1,
8,426,3,374,14868,1,
8,144,10,547,14868,1,
181,316,6,549,14878,1,
307,83,10,461,14879,1,
307,224,10,461,14879,1,
335,979,6,599,14880,1,
84,2,10,610,14896,1,
261,218,6,549,14913,1,
340,1324,6,423,14914,1,
340,11,6,547,14914,1,
25,87,6,610,14943,1,
25,17,10,461,14943,1,
151,254,1,494,14963,1,
151,834,12,461,14963,1,
151,-1,-1,-999,14963,2,global
113,306,8,549,14968,1,
291,133,9,461,14979,1,
291,224,1,461,14979,1,
107,23,8,610,14994,1,
107,2,1,461,14994,1,
107,-1,-1,-999,14994,2,global
304,109,9,498,15002,1,
39,19,4,611,15006,1,
194,495,8,461,15008,1,
129,578,6,461,15019,1,
129,-1,-1,-999,15019,2,global
346,139,2,423,15020,1,
346,990,9,498,15020,1,
346,-1,-1,-999,15020,2,global
102,94,4,549,15031,1,
264,672,12,498,15038,1,
85,2,5,461,15042,1,
85,302,6,613,15042,1,
29,1387,6,498,15050,1,
29,-1,-1,-999,15050,2,global
343,138,4,611,15065,1,
75,152,6,498,15076,1,
177,1175,6,423,15087,1,
177,-1,-1,-999,15087,2,global
214,214,4,561,15096,1,
38,34,8,590,15110,1,
38,-1,-1,-999,15110,2,global
288,692,11,576,15137,1,
288,1276,12,461,15137,1,
114,307,6,600,15138,1,
185,317,2,534,15150,1,
185,46,4,600,15150,1,
127,312,10,613,15154,1,
99,365,6,423,15166,1,
112,39,5,423,15178,1,
112,24,1,579,15178,1,
137,467,5,423,15190,1,
163,124,6,562,15201,1,
348,13,4,570,15218,1,
0,15,2,549,15226,1,
292,133,6,613,15250,1,
255,1245,5,547,15255,1,
255,-1,-1,-999,15255,2,global
335,29,1,584,15265,1,
335,29,6,461,15265,1,
335,-1,-1,-999,15265,2,global
140,585,4,498,15279,1,
140,-1,-1,-999,15279,2,global
181,1179,12,611,15285,1,
148,5,2,516,15295,1,
149,69,4,591,15313,1,
310,10,2,534,15335,1,
165,124,1,562,15339,1,
165,257,5,625,15339,1,
165,44,6,625,15339,1,
165,314,6,625,15339,1,
117,568,11,595,15356,1,
93,65,6,625,15382,1,
93,2,8,625,15382,1,
93,92,4,625,15382,1,
257,48,9,625,15397,1,
170,157,5,461,15407,1,
169,484,4,423,15409,1,
56,20,2,516,15418,1,
241,1595,5,610,15434,1,
171,125,4,423,15435,1,
58,1415,4,423,15446,1,
258,333,2,498,15453,1,
302,136,4,634,15470,1,
36,755,2,374,15480,1,
69,91,2,423,15515,1,
178,72,9,640,15524,1,
57,1062,6,608,15528,1,
214,320,2,423,15536,1,
27,1385,4,461,15542,1,
166,203,6,639,15547,1,
30,1,4,613,15562,1,
304,136,10,624,15568,1,
304,109,10,624,15568,1,
304,175,6,624,15568,1,
242,652,9,624,15583,1,
367,113,4,461,15584,1,
367,-1,-1,-999,15584,2,global
245,80,8,624,15597,1,
245,-1,-1,-999,15597,2,global
92,194,8,471,15598,1,
228,103,7,624,15610,1,
137,1493,11,468,15611,1,
146,42,6,592,15642,1,
75,62,6,592,15653,1,
191,1546,3,625,15656,1,
60,773,5,641,15656,1,
60,60,6,641,15656,1,
243,79,8,641,15670,1,
243,-1,-1,-999,15671,2,global
312,10,5,462,15681,1,
87,241,5,604,15691,1,
252,330,7,641,15693,1,
238,1228,2,625,15706,1,
138,372,4,531,15710,1,
138,-1,-1,-999,15710,2,global
108,800,1,562,15711,1,
108,-1,-1,-999,15711,2,global
305,83,11,649,15732,1,
305,51,5,649,15732,1,
169,605,6,592,15757,1,
343,12,2,612,15763,1,
363,141,10,637,15764,1,
107,800,8,562,15779,1,
61,190,10,630,15780,1,
114,39,1,423,15785,1,
12,33,6,636,15802,1,
53,121,6,647,15804,1,
53,89,8,647,15804,1,
1,15,7,630,15823,1,
147,42,6,630,15835,1,
54,36,8,655,15854,1,
25,0,1,641,15855,1,
25,236,3,649,15855,1,
25,183,8,647,15855,1,
25,-1,-1,-999,15855,2,global
357,112,10,601,15881,1,
302,706,8,397,15890,1,
302,108,7,649,15890,1,
302,51,1,649,15890,1,
302,8,9,619,15890,1,
302,-1,-1,-999,15890,2,global
192,73,3,654,15905,1,
286,278,5,649,15909,1,
286,107,8,619,15909,1,
137,584,10,642,15920,1,
137,-1,-1,-999,15920,2,global
82,2,10,616,15922,1,
229,890,10,616,15938,1,
241,79,3,641,15939,1,
241,271,10,653,15939,1,
76,62,8,609,15954,1,
333,281,10,619,15956,1,
148,98,7,655,15967,1,
10,16,4,616,15975,1,
183,616,9,647,15979,1,
43,35,8,619,15993,1,
228,641,7,614,16016,1,
230,390,10,644,16037,1,
60,773,7,462,16049,1,
60,-1,-1,-999,16049,2,global
295,699,11,644,16055,1,
295,-1,-1,-999,16055,2,global
163,376,4,655,16058,1,
163,257,8,648,16058,1,
84,63,11,644,16072,1,
84,-1,-1,-999,16073,2,global
196,497,6,647,16076,1,
136,41,8,648,16084,1,
136,26,10,589,16084,1,
166,482,9,615,16092,1,
166,1521,4,615,16092,1,
166,-1,-1,-999,16092,2,global
75,152,12,648,16103,1,
7,0,12,615,16118,1,
7,1023,2,615,16118,1,
7,-1,-1,-999,16118,2,global
164,376,4,655,16123,1,
164,6,9,646,16123,1,
170,1168,5,641,16136,1,
231,217,6,648,16139,1,
231,103,4,648,16139,1,
121,95,4,646,16163,1,
121,310,6,646,16163,1,
121,-1,-1,-999,16163,2,global
207,76,6,467,16171,1,
207,7,7,467,16171,1,
207,384,8,526,16171,1,
334,55,3,655,16176,1,
334,29,4,648,16176,1,
353,226,6,609,16188,1,
189,1187,3,649,16209,1,
6,116,8,467,16210,1,
6,32,5,526,16210,1,
6,0,10,629,16210,1,
6,233,2,629,16210,1,
298,108,2,649,16229,1,
298,-1,-1,-999,16229,2,global
147,472,12,648,16252,1,
147,26,7,663,16252,1,
28,33,2,616,16253,1,
28,119,8,629,16253,1,
28,18,6,544,16253,1,
291,8,5,659,16280,1,
291,173,4,629,16280,1,
291,82,10,629,16280,1,
55,149,6,663,16297,1,
55,60,4,663,16297,1,
299,135,6,621,16303,1,
299,-1,-1,-999,16303,2,global
85,240,10,467,16304,1,
85,20,6,629,16304,1,
70,191,8,663,16311,1,
169,259,8,467,16327,1,
169,100,8,629,16327,1,
300,135,12,603,16336,1,
300,-1,-1,-999,16336,2,global
192,207,6,603,16374,1,
103,197,5,603,16387,1,
212,638,4,603,16396,1,
212,-1,-1,-999,16396,2,global
226,216,6,603,16408,1,
107,94,7,644,16408,1,
107,39,5,629,16408,1,
107,-1,-1,-999,16408,2,global
101,122,6,627,16424,1,
110,1111,6,663,16433,1,
229,642,7,615,16442,1,
229,167,9,544,16442,1,
311,1295,6,644,16459,1,
311,109,4,526,16459,1,
113,247,4,655,16477,1,
113,3,2,663,16477,1,
76,38,8,668,16490,1,
224,129,4,663,16519,1,
224,102,2,663,16519,1,
111,456,8,629,16531,1,
144,252,12,620,16552,1,
367,230,8,629,16554,1,
348,13,6,663,16556,1,
23,182,4,648,16575,1,
248,658,7,629,16580,1,
292,1280,4,589,16587,1,
292,-1,-1,-999,16587,2,global
294,1280,4,589,16620,1,
294,-1,-1,-999,16620,2,global
349,13,7,467,16628,1,
183,488,2,633,16641,1,
53,149,2,663,16654,1,
53,189,5,559,16654,1,
53,89,8,559,16654,1,
336,282,12,559,16675,1,
143,586,6,572,16678,1,
143,-1,-1,-999,16678,2,global
334,11,6,615,16696,1,
334,418,6,666,16696,1,
276,936,6,526,16712,1,
215,128,8,631,16718,1,
286,107,6,559,16720,1,
41,237,5,559,16746,1,
158,156,10,666,16754,1,
85,359,6,171,16767,1,
19,349,6,572,16781,1,
75,92,6,572,16811,1,
102,122,10,660,16828,1,
205,127,5,629,16831,1,
128,25,4,631,16837,1,
335,29,6,631,16848,1,
302,1287,11,648,16860,1,
103,561,2,615,16861,1,
103,243,3,526,16861,1,
260,48,8,660,16871,1,
260,1614,7,645,16871,1,
260,-1,-1,-999,16871,2,global
341,1325,4,646,16895,1,
341,-1,-1,-999,16895,2,global
155,70,4,171,16897,1,
155,27,5,664,16897,1,
59,1416,10,661,16909,1,
165,376,3,655,16940,1,
108,39,5,629,16950,1,
211,637,3,663,16950,1,
108,-1,-1,-999,16950,2,global
301,135,4,629,16967,1,
129,3,4,660,16969,1,
129,25,5,645,16969,1,
177,1175,2,423,16979,1,
343,138,2,630,16986,1,
295,1280,4,589,17003,1,
295,-1,-1,-999,17003,2,global
248,909,11,171,17005,1,
180,73,4,615,17014,1,
14,33,8,661,17020,1,
14,0,6,685,17020,1,
256,131,8,661,17039,1,
344,138,4,171,17054,1,
216,386,4,544,17069,1,
216,-1,-1,-999,17069,2,global
277,49,1,663,17069,1,
376,1015,6,660,17090,1,
296,174,8,675,17094,1,
112,306,4,544,17124,1,
112,-1,-1,-999,17124,2,global
242,327,4,629,17133,1,
76,152,3,660,17138,1,
32,18,3,544,17141,1,
144,586,3,572,17146,1,
176,204,4,658,17162,1,
176,-1,-1,-999,17162,2,global
130,25,8,690,17174,1,
60,773,3,462,17183,1,
170,259,2,467,17210,1,
170,-1,-1,-999,17210,2,global
178,204,4,658,17231,1,
178,-1,-1,-999,17231,2,global
5,144,8,674,17250,1,
167,72,8,657,17251,1,
167,44,4,657,17251,1,
172,204,2,658,17257,1,
253,81,7,657,17272,1,
253,331,7,657,17272,1,
128,67,8,698,17276,1,
198,319,12,674,17278,1,
198,264,2,674,17278,1,
15,1029,10,657,17288,1,
119,39,5,674,17289,1,
118,309,8,692,17325,1,
211,165,7,657,17348,1,
2,293,4,674,17363,1,
2,115,8,665,17363,1,
173,260,3,674,17373,1,
173,-1,-1,-999,17373,2,global
70,151,2,657,17396,1,
70,191,6,703,17396,1,
64,150,6,693,17405,1,
257,131,10,571,17413,1,
52,189,9,693,17430,1,
52,60,8,693,17430,1,
364,56,2,688,17449,1,
364,14,10,688,17449,1,
364,-1,-1,-999,17449,2,global
129,25,6,693,17460,1,
151,155,8,571,17464,1,
365,229,4,693,17469,1,
232,325,2,674,17470,1,
300,704,12,620,17490,1,
366,14,10,710,17514,1,
366,-1,-1,-999,17515,2,global
3,233,9,676,17516,1,
122,311,8,571,17524,1,
41,237,7,571,17546,1,
41,34,8,425,17546,1,
41,-1,-1,-999,17546,2,global
131,4,2,688,17559,1,
38,59,2,707,17567,1,
38,534,12,707,17567,1,
132,25,3,708,17574,1,
288,278,2,676,17583,1,
133,250,8,581,17591,1,
343,138,7,703,17596,1,
343,-1,-1,-999,17596,2,global
336,29,2,674,17637,1,
130,67,6,681,17662,1,
7,516,6,425,17662,1,
289,172,3,282,17664,1,
26,147,6,657,17674,1,
168,72,6,425,17686,1,
148,5,5,425,17699,1,
118,569,6,408,17708,1,
118,569,10,282,17708,1,
118,807,9,597,17708,1,
118,-1,-1,-999,17708,2,global
234,78,8,712,17728,1,
234,-1,-1,-999,17728,2,global
262,670,5,712,17740,1,
121,65,4,712,17757,1,
121,3,6,712,17757,1,
37,353,4,712,17766,1,
180,316,5,707,17769,1,
167,72,2,712,17773,1,
352,13,2,693,17783,1,
53,89,5,681,17801,1,
59,299,5,571,17803,1,
111,305,1,712,17835,1,
111,-1,-1,-999,17835,2,global
309,1293,4,425,17836,1,
348,13,10,716,17853,1,
160,27,6,716,17864,1,
10,519,3,571,17875,1,
177,613,6,716,17878,1,
155,124,6,706,17901,1,
155,-1,-1,-999,17901,2,global
341,1325,4,646,17905,1,
341,-1,-1,-999,17905,2,global
94,243,5,706,17911,1,
45,445,3,657,17926,1,
368,230,2,703,17939,1,
86,21,9,691,17941,1,
84,2,6,713,17956,1,
270,221,6,727,17983,1,
330,724,2,666,17986,1,
288,692,9,695,18026,1,
85,193,11,635,18039,1,
287,946,6,583,18052,1,
287,82,8,731,18052,1,
295,1643,9,526,18053,1,
295,699,5,666,18053,1,
224,1214,6,635,18055,1,
224,47,4,635,18055,1,
29,1,10,583,18074,1,
29,148,4,583,18074,1,
269,275,3,704,18081,1,
168,483,10,731,18098,1,
235,78,10,628,18114,1,
235,-1,-1,-999,18114,2,global
306,9,11,699,18118,1,
121,310,2,467,18129,1,
263,334,9,635,18138,1,
262,1252,6,583,18144,1,
246,656,8,583,18158,1,
246,-1,-1,-999,18158,2,global
129,67,6,635,18164,1,
305,83,12,718,18180,1,
162,124,4,706,18180,1,
162,-1,-1,-999,18180,2,global
289,403,5,583,18182,1,
289,82,12,740,18182,1,
236,1226,5,635,18190,1,
322,1670,8,725,18211,1,
170,606,8,571,18235,1,
20,1033,6,731,18239,1,
329,11,8,725,18242,1,
92,194,8,725,18268,1,
299,135,4,722,18277,1,
321,719,6,602,18287,1,
298,175,5,720,18288,1,
12,146,2,722,18301,1,
89,193,6,725,18305,1,
161,375,6,731,18329,1,
277,105,4,713,18344,1,
27,87,12,656,18347,1,
13,17,7,719,18367,1,
210,28,12,726,18381,1,
210,636,8,726,18381,1,
210,-1,-1,-999,18382,2,global
221,388,2,713,18388,1,
348,13,12,729,18400,1,
81,794,4,583,18412,1,
365,14,10,729,18416,1,
365,-1,-1,-999,18416,2,global
338,137,6,583,18423,1,
250,393,6,726,18430,1,
250,659,2,729,18430,1,
19,433,8,683,18437,1,
281,106,4,583,18446,1,
211,385,12,721,18449,1,
151,590,3,731,18454,1,
366,1006,5,294,18475,1,
263,671,6,715,18487,1,
263,-1,-1,-999,18487,2,global
166,203,7,729,18493,1,
166,203,9,535,18493,1,
107,39,2,583,18505,1,
99,22,5,535,18546,1,
99,196,11,535,18546,1,
320,54,5,622,18547,1,
320,-1,-1,-999,18547,2,global
323,179,6,573,18563,1,
14,146,8,756,18564,1,
364,14,2,729,18566,1,
364,141,6,567,18566,1,
120,248,8,729,18580,1,
163,224,2,763,18590,1,
236,897,12,725,18595,1,
170,1168,4,693,18605,1,
11,117,9,760,18614,1,
351,139,7,535,18630,1,
351,32,2,765,18630,1,
56,20,7,753,18635,1,
89,1446,11,735,18641,1,
89,-1,-1,-999,18641,2,global
275,935,6,567,18646,1,
100,22,6,702,18666,1,
88,64,4,697,18685,1,
116,567,6,535,18704,1,
128,198,6,755,18704,1,
176,261,6,567,18715,1,
234,28,6,755,18723,1,
234,895,6,755,18723,1,
282,106,4,755,18732,1,
42,238,4,726,18735,1,
42,59,7,672,18735,1,
343,12,1,755,18737,1,
57,1062,8,682,18752,1,
227,167,7,766,18771,1,
325,54,8,682,18772,1,
122,248,2,729,18793,1,
122,123,4,672,18793,1,
122,571,4,672,18793,1,
228,167,5,757,18794,1,
171,259,7,776,18814,1,
171,-1,-1,-999,18815,2,global
86,303,8,493,18828,1,
10,145,9,672,18833,1,
52,239,10,749,18836,1,
52,189,8,749,18836,1,
52,1,9,749,18836,1,
244,327,5,493,18839,1,
244,-1,-1,-999,18839,2,global
196,209,8,749,18850,1,
243,327,5,493,18854,1,
78,548,6,749,18862,1,
174,158,8,672,18863,1,
164,6,4,493,18864,1,
224,886,4,672,18873,1,
224,7,1,672,18873,1,
25,1383,11,746,18879,1,
25,-1,-1,-999,18879,2,global
69,91,4,493,18890,1,
134,371,6,667,18912,1,
129,3,10,758,18915,1,
33,59,9,605,18935,1,
321,280,4,667,18938,1,
151,70,10,605,18953,1,
202,502,7,605,18968,1,
163,6,10,777,18970,1,
163,44,8,777,18970,1,
133,4,7,758,18981,1,
270,82,9,746,18981,1,
29,1,6,746,19000,1,
29,295,2,750,19000,1,
212,77,6,746,19012,1,
200,163,6,677,19024,1,
200,28,4,677,19024,1,
200,46,8,677,19024,1,
102,122,6,749,19025,1,
102,451,2,750,19025,1,
256,1246,5,746,19036,1,
256,-1,-1,-999,19036,2,global
326,54,12,677,19043,1,
298,8,4,777,19052,1,
298,135,4,777,19052,1,
298,-1,-1,-999,19052,2,global
283,8,8,779,19066,1,
26,183,5,750,19073,1,
26,17,11,737,19073,1,
26,1039,5,737,19073,1,
26,0,6,737,19073,1,
26,-1,-1,-999,19073,2,global
103,2,4,605,19074,1,
103,367,8,679,19074,1,
165,6,9,734,19086,1,
165,202,4,734,19086,1,
135,67,3,777,19103,1,
135,4,8,734,19103,1,
57,1,12,737,19108,1,
57,20,10,737,19108,1,
313,84,10,679,19114,1,
101,122,12,762,19128,1,
7,85,4,777,19138,1,
7,426,6,734,19138,1,
7,-1,-1,-999,19138,2,global
119,1476,10,737,19144,1,
325,721,8,480,19152,1,
299,108,3,605,19155,1,
299,8,6,677,19155,1,
252,394,9,737,19160,1,
348,225,4,777,19165,1,
348,85,3,777,19165,1,
18,57,4,749,19174,1,
18,432,4,737,19174,1,
18,-1,-1,-999,19174,2,global
74,1077,8,679,19175,1,
74,-1,-1,-999,19175,2,global
27,183,6,777,19202,1,
123,40,8,679,19223,1,
6,426,1,734,19234,1,
6,233,9,778,19234,1,
6,-1,-1,-999,19235,2,global
306,52,6,780,19243,1,
155,200,5,679,19253,1,
134,817,8,626,19256,1,
134,25,6,778,19256,1,
140,1496,8,762,19264,1,
9,57,6,605,19264,1,
279,278,4,734,19265,1,
365,1347,9,737,19282,1,
365,-1,-1,-999,19282,2,global
311,177,11,754,19282,1,
336,980,8,737,19306,1,
86,21,8,737,19320,1,
361,340,5,677,19335,1,
8,57,4,605,19344,1,
284,132,7,737,19347,1,
29,184,3,493,19352,1,
105,23,1,493,19386,1,
224,389,2,779,19393,1,
30,148,4,684,19398,1,
137,4,10,773,19407,1,
364,14,3,493,19409,1,
212,638,6,678,19419,1,
212,-1,-1,-999,19419,2,global
163,6,4,605,19425,1,
246,656,5,696,19431,1,
277,49,11,774,19455,1,
118,807,6,762,19473,1,
118,-1,-1,-999,19473,2,global
33,148,4,684,19475,1,
31,439,4,737,19482,1,
31,-1,-1,-999,19482,2,global
216,77,4,746,19492,1,
223,885,2,784,19511,1,
305,83,9,772,19512,1,
220,882,4,679,19522,1,
220,-1,-1,-999,19522,2,global
278,49,2,535,19528,1,
363,141,9,784,19536,1,
244,1234,10,502,19552,1,
171,607,3,493,19560,1,
161,375,2,605,19562,1,
200,210,2,749,19570,1,
106,23,8,781,19578,1,
34,148,2,684,19579,1,
64,90,2,781,19592,1,
28,87,12,803,19603,1,
107,23,2,749,19604,1,
213,638,2,678,19618,1,
341,1325,2,646,19625,1,
341,-1,-1,-999,19625,2,global
93,242,7,709,19632,1,
155,838,1,749,19664,1,
279,105,8,709,19668,1,
279,-1,-1,-999,19668,2,global
306,83,6,709,19680,1,
164,6,4,810,19684,1,
2,15,4,709,19689,1,
8,426,2,734,19698,1,
339,137,6,747,19707,1,
339,-1,-1,-999,19708,2,global
256,332,7,733,19720,1,
343,12,1,749,19726,1,
94,65,6,806,19731,1,
210,385,4,807,19737,1,
137,584,7,709,19742,1,
137,-1,-1,-999,19742,2,global
336,1320,2,772,19767,1,
340,137,12,764,19783,1,
340,-1,-1,-999,19783,2,global
96,21,2,791,19795,1,
158,124,6,808,19804,1,
158,27,8,808,19804,1,
158,-1,-1,-999,19804,2,global
275,105,1,709,19805,1,
275,-1,-1,-999,19805,2,global
223,1577,9,694,19830,1,
223,-1,-1,-999,19830,2,global
76,38,4,787,19839,1,
47,60,2,797,19846,1,
3,15,6,815,19857,1,
216,1206,12,733,19857,1,
132,4,2,812,19868,1,
136,97,12,790,19887,1,
1,143,3,738,19891,1,
307,9,9,790,19913,1,
70,191,4,790,19961,1,
88,2,9,808,19961,1,
252,1242,10,764,19978,1,
268,220,6,790,19980,1,
93,242,8,268,19997,1,
215,214,6,771,20001,1,
215,639,10,771,20001,1,
186,100,10,771,20022,1,
186,206,4,771,20022,1,
258,1612,8,789,20027,1,
151,590,3,268,20061,1,
151,-1,-1,-999,20061,2,global
148,588,10,785,20075,1,
4,0,9,785,20091,1,
113,247,9,808,20100,1,
180,46,7,785,20103,1,
114,247,9,744,20115,1,
84,2,5,785,20127,1,
84,153,4,785,20127,1,
84,302,7,785,20127,1,
87,361,9,291,20130,1,
142,825,8,771,20163,1,
142,4,1,771,20163,1,
147,98,10,805,20163,1,
306,279,8,809,20164,1,
306,176,5,809,20164,1,
102,94,2,790,20171,1,
161,124,2,808,20185,1,
161,597,7,291,20185,1,
305,109,9,771,20211,1,
92,194,8,686,20224,1,
92,2,9,686,20224,1,
92,64,10,686,20224,1,
39,1,9,809,20244,1,
39,19,4,792,20244,1,
10,16,8,808,20251,1,
199,126,2,816,20264,1,
199,28,6,811,20264,1,
199,209,9,811,20264,1,
199,-1,-1,-999,20264,2,global
16,431,6,811,20283,1,
16,0,6,811,20283,1,
198,74,4,279,20301,1,
198,126,8,816,20301,1,
198,-1,-1,-999,20302,2,global
41,19,8,686,20311,1,
41,441,8,686,20311,1,
82,63,12,279,20320,1,
82,-1,-1,-999,20320,2,global
52,357,2,733,20330,1,
52,35,5,808,20330,1,
188,206,6,809,20331,1,
188,492,7,643,20331,1,
278,105,8,808,20346,1,
278,-1,-1,-999,20347,2,global
99,22,12,792,20350,1,
172,157,4,811,20362,1,
172,157,9,759,20362,1,
172,125,3,811,20362,1,
172,28,6,759,20362,1,
172,608,10,759,20362,1,
172,-1,-1,-999,20363,2,global
348,13,12,792,20368,1,
359,228,6,771,20369,1,
149,42,8,686,20382,1,
328,1312,6,744,20392,1,
328,-1,-1,-999,20392,2,global
6,0,4,809,20395,1,
6,294,3,809,20395,1,
38,185,7,643,20430,1,
47,1054,11,789,20441,1,
47,1404,8,816,20441,1,
349,225,6,759,20460,1,
349,56,6,759,20460,1,
186,619,8,291,20474,1,
186,-1,-1,-999,20475,2,global
239,79,6,808,20486,1,
239,-1,-1,-999,20486,2,global
111,246,6,785,20486,1,
111,305,10,759,20486,1,
224,129,6,808,20497,1,
88,64,10,279,20503,1,
91,21,5,744,20508,1,
138,4,10,759,20532,1,
153,5,9,279,20552,1,
153,43,1,759,20552,1,
220,882,6,679,20559,1,
220,-1,-1,-999,20559,2,global
343,12,5,643,20580,1,
269,170,4,686,20597,1,
269,-1,-1,-999,20597,2,global
263,170,4,764,20600,1,
263,-1,-1,-999,20600,2,global
266,170,4,686,20608,1,
266,-1,-1,-999,20608,2,global
200,126,4,808,20613,1,
294,1642,4,808,20622,1,
98,196,9,759,20630,1,
226,77,5,279,20646,1,
226,129,4,816,20646,1,
10,16,8,811,20660,1,
121,810,8,759,20696,1,
162,44,4,809,20699,1,
54,36,4,686,20754,1,
120,1477,3,733,20754,1,
268,170,2,764,20761,1,
341,730,4,268,20763,1,
14,430,6,759,20768,1,
55,36,6,796,20775,1,
289,948,2,808,20789,1,
156,100,2,796,20813,1,
204,75,2,790,20845,1,
238,79,2,809,20863,1,
59,299,2,744,20863,1,
40,759,6,279,20871,1,
89,64,5,843,20874,1,
337,30,2,771,20881,1,
207,164,6,785,20882,1,
112,24,6,833,20906,1,
218,214,2,771,20913,1,
117,24,6,833,20918,1,
236,270,2,808,20931,1,
155,43,8,848,20974,1,
348,31,5,834,20980,1,
210,636,1,726,20980,1,
132,250,4,811,20989,1,
275,105,1,808,20993,1,
256,81,4,848,20995,1,
56,36,4,825,21005,1,
158,477,9,593,21008,1,
114,307,1,742,21014,1,
196,125,3,811,21038,1,
196,209,1,811,21038,1,
11,344,10,829,21064,1,
52,60,6,836,21065,1,
52,189,10,836,21065,1,
250,47,6,836,21077,1,
288,107,10,769,21083,1,
188,161,6,836,21098,1,
188,1543,8,819,21098,1,
129,3,10,829,21101,1,
129,96,1,829,21101,1,
290,132,4,786,21121,1,
39,19,9,829,21122,1,
187,380,8,839,21127,1,
187,125,4,800,21127,1,
200,628,4,759,21132,1,
200,-1,-1,-999,21132,2,global
38,1,6,819,21146,1,
38,757,6,845,21146,1,
199,1197,4,651,21147,1,
199,628,4,759,21147,1,
106,799,10,819,21162,1,
198,126,6,819,21178,1,
198,162,4,819,21178,1,
318,110,4,860,21184,1,
334,29,4,785,21194,1,
272,82,8,824,21198,1,
213,510,4,279,21204,1,
112,457,8,836,21211,1,
112,2,10,814,21211,1,
160,71,2,865,21215,1,
305,9,3,811,21221,1,
154,124,1,836,21226,1,
154,99,4,836,21226,1,
154,43,4,845,21226,1,
154,-1,-1,-999,21227,2,global
170,157,6,804,21229,1,
314,53,6,701,21235,1,
205,384,7,819,21261,1,
205,47,10,437,21261,1,
205,127,8,437,21261,1,
113,247,6,804,21264,1,
163,6,6,846,21275,1,
182,125,4,800,21281,1,
182,46,5,814,21281,1,
182,73,4,788,21281,1,
133,4,1,846,21294,1,
75,152,2,279,21311,1,
348,13,10,870,21317,1,
57,149,3,788,21336,1,
57,770,9,437,21336,1,
57,189,6,437,21336,1,
57,-1,-1,-999,21336,2,global
208,634,5,870,21340,1,
208,28,6,870,21340,1,
208,7,4,870,21340,1,
328,1312,3,744,21348,1,
328,-1,-1,-999,21348,2,global
124,66,4,819,21358,1,
124,3,7,788,21358,1,
124,95,4,437,21358,1,
171,259,8,870,21361,1,
171,-1,-1,-999,21361,2,global
46,446,10,437,21375,1,
151,155,12,783,21380,1,
216,128,12,820,21388,1,
155,124,3,836,21391,1,
155,124,3,814,21391,1,
155,475,2,437,21391,1,
155,5,2,437,21391,1,
155,-1,-1,-999,21391,2,global
306,83,7,862,21401,1,
284,943,10,724,21407,1,
313,711,6,820,21412,1,
120,309,3,743,21420,1,
29,18,8,814,21421,1,
264,334,8,437,21435,1,
211,128,11,858,21452,1,
134,41,8,858,21466,1,
136,67,10,874,21483,1,
316,10,8,437,21486,1,
316,-1,-1,-999,21486,2,global
349,13,8,783,21493,1,
349,31,8,739,21493,1,
226,216,6,874,21494,1,
60,1,6,855,21519,1,
60,300,7,855,21519,1,
327,84,7,783,21524,1,
327,180,5,783,21524,1,
327,10,10,802,21524,1,
327,-1,-1,-999,21524,2,global
82,358,10,869,21527,1,
112,246,4,788,21539,1,
112,306,9,437,21539,1,
112,-1,-1,-999,21539,2,global
210,213,8,869,21541,1,
129,198,3,783,21551,1,
129,25,10,717,21551,1,
129,96,6,717,21551,1,
125,66,6,724,21573,1,
125,40,6,855,21573,1,
162,44,12,783,21575,1,
162,5,4,802,21575,1,
227,216,6,869,21585,1,
227,1581,2,869,21585,1,
227,7,6,881,21585,1,
304,51,10,783,21599,1,
304,408,7,717,21599,1,
304,-1,-1,-999,21599,2,global
305,109,10,855,21613,1,
159,256,9,717,21632,1,
159,478,9,795,21632,1,
159,124,6,795,21632,1,
159,-1,-1,-999,21633,2,global
282,106,8,855,21645,1,
203,47,9,795,21661,1,
203,126,1,795,21661,1,
203,1201,10,795,21661,1,
203,-1,-1,-999,21661,2,global
186,206,8,855,21691,1,
99,304,7,717,21697,1,
99,2,4,795,21697,1,
99,22,9,879,21697,1,
99,65,7,879,21697,1,
314,1298,11,743,21702,1,
364,113,8,437,21706,1,
212,213,6,819,21717,1,
96,195,6,875,21724,1,
96,2,8,875,21724,1,
96,21,1,875,21724,1,
118,24,6,783,21727,1,
118,39,5,802,21727,1,
118,3,10,795,21727,1,
148,42,4,879,21763,1,
148,42,7,795,21763,1,
