item_code,item_id,n_slots,s_total,rop_global,rop_per_pod
12003082001,2675,1,36,1,1
12022177001,2676,1,222,1,1
12014032001,2677,1,72,1,1
12021022001,2678,1,81,1,1
12000157001,2679,1,36,1,1
12020966001,2680,1,48,1,1
12106089001,2681,1,12,1,1
12010062001,2682,1,216,1,1
12105025001,2683,1,24,1,1
12105032001,2684,1,42,1,1
12010149001,2685,1,72,1,1
12105037001,2686,1,18,1,1
12105046001,2687,1,48,1,1
12034036001,2688,1,552,1,1
12021923001,2689,1,120,2,2
12000206001,2690,1,45,1,1
12106002001,2691,1,216,1,1
12103069001,2692,1,120,1,1
12011061001,2693,1,24,1,1
12011212001,2694,1,32,1,1
12101009001,2695,1,156,1,1
12102021001,2696,1,144,1,1
12011182001,2697,1,48,1,1
12001006001,2698,1,36,1,1
12000425001,2699,1,48,1,1
12001007001,2700,1,24,1,1
12011311001,2701,1,24,1,1
12032224001,2702,1,192,1,1
12002068001,2703,1,32,1,1
12003008001,2704,1,60,1,1
12011131001,2705,1,12,1,1
12011110001,2706,1,12,1,1
12011482001,2707,1,24,1,1
12011101001,2708,1,12,1,1
12103049001,2709,1,181,1,1
12103052001,2710,1,180,1,1
12103053001,2711,1,144,1,1
12011999001,2712,1,48,1,1
12003015001,2713,1,40,1,1
12003013001,2714,1,36,1,1
12102047001,2715,1,24,1,1
12002040001,2716,1,24,1,1
12023279001,2717,1,36,1,1
12011451001,2718,1,12,1,1
12011433001,2719,1,48,1,1
12003038001,2720,1,51,1,1
12002037001,2721,1,24,1,1
12125013001,2722,1,120,1,1
12121081001,2723,1,48,1,1
12020019001,2724,1,72,1,1
12123094001,2725,1,40,1,1
12123099001,2726,1,40,2,2
12005093010,2727,1,36,1,1
12016091001,2728,1,132,1,1
12152005001,2729,1,192,1,1
12020025001,2730,1,96,1,1
12005019001,2731,1,48,1,1
12016085001,2732,1,210,1,1
11103380001,2733,1,24,1,1
12020384001,2734,1,84,1,1
12005056003,2735,1,120,1,1
12130089001,2736,1,6,1,1
12122051001,2737,1,36,1,1
12020282001,2738,1,24,1,1
12016106001,2739,1,216,1,1
12020222001,2740,1,84,2,2
12122038001,2741,1,18,1,1
12122026001,2742,1,24,1,1
12122024001,2743,1,72,1,1
11112002001,2744,1,4,1,1
12020005003,2745,1,60,1,1
12016100001,2746,1,240,1,1
12004036001,2747,1,108,1,1
12020051001,2748,1,72,1,1
12017015001,2749,1,12,1,1
12010023001,2750,1,216,1,1
12001055001,2751,1,90,1,1
12120011001,2752,1,120,3,3
12016045001,2753,1,204,1,1
12016042001,2754,1,216,1,1
12001050001,2755,1,18,1,1
12111014001,2756,1,384,1,1
12003147001,2757,1,90,1,1
12123134001,2758,1,36,1,1
12016023001,2759,1,498,1,1
12020132001,2760,1,108,1,1
12110059001,2761,1,84,1,1
12020147001,2762,1,84,1,1
12202038001,2763,1,4,1,1
12212010001,2764,1,180,2,2
12020005001,2765,1,60,1,1
12000080001,2766,1,36,1,1
12001119001,2767,1,48,1,1
12020005002,2768,1,60,1,1
12020434001,2769,1,63,1,1
12016056001,2770,1,150,1,1
12020416001,2771,1,168,1,1
12020161001,2772,1,126,1,1
12016078001,2773,1,216,1,1
12017039001,2774,1,36,1,1
14621062001,2775,1,36,1,1
10041014001,2776,1,48,3,3
14631054001,2777,1,84,1,1
12013048001,2778,1,60,1,1
12016072001,2779,1,108,1,1
11010052001,2780,1,6,1,1
14741050001,2781,1,156,1,1
14721033001,2782,1,48,1,1
14720003001,2783,1,80,1,1
12016035001,2784,1,144,1,1
12002002001,2785,1,27,1,1
12014025001,2786,1,24,1,1
14740035001,2787,1,12,1,1
11021051002,2788,1,30,1,1
11022075001,2789,1,24,1,1
10904021001,2790,1,12,1,1
14850048001,2791,1,9,1,1
12016999001,2792,1,120,1,1
10052046001,2793,1,48,1,1
14832009001,2794,1,120,1,1
12012008001,2795,1,96,1,1
10031909001,2796,1,48,3,3
12005107007,2797,1,36,1,1
35301023001,2798,1,30,1,1
12006059001,2799,1,828,1,1
35306002001,2800,1,24,1,1
12006001001,2801,1,96,1,1
12005107003,2802,1,36,1,1
10014001001,2803,1,264,1,1
12005092009,2804,1,24,1,1
41212906001,2805,1,5,1,1
41221036001,2806,1,2,1,1
41223049001,2807,1,4,1,1
10014046001,2808,1,36,1,1
12006067001,2809,1,60,1,1
12006135001,2810,1,78,1,1
12006144001,2811,1,459,1,1
32503044001,2812,1,96,1,1
12010098001,2813,1,330,1,1
32511021001,2814,1,15,1,1
32524007001,2815,1,40,1,1
32526020001,2816,1,2,1,1
12010058001,2817,1,216,1,1
34123005001,2818,1,12,1,1
41301002001,2819,1,2,1,1
12005072003,2820,1,48,1,1
61063005002,2821,1,108,1,1
12005002004,2822,1,48,1,1
12005084009,2823,1,81,1,1
10010023001,2824,1,264,1,1
12005084005,2825,1,81,1,1
41414004001,2826,1,144,1,1
12005083002,2827,1,57,1,1
12005082008,2828,1,57,1,1
12004053001,2829,1,81,1,1
31270006001,2830,1,8,1,1
12011140001,2831,1,24,1,1
10023100001,2832,1,12,1,1
12003003001,2833,1,72,1,1
12011195001,2834,1,120,1,1
15022014001,2835,1,216,3,3
15022020001,2836,1,96,3,3
15023038001,2837,1,72,3,3
10040072001,2838,1,48,3,3
30071047001,2839,1,24,1,1
12011204001,2840,1,36,1,1
32503007004,2841,1,60,1,1
32420015001,2842,1,60,1,1
12003117001,2843,1,40,1,1
10016018001,2844,1,48,3,3
12010140001,2845,1,300,1,1
32500012001,2846,1,117,1,1
12003085001,2847,1,42,1,1
12011024001,2848,1,36,1,1
12003100001,2849,1,72,1,1
10020102001,2850,1,48,1,1
31580049002,2851,1,4,1,1
31602031001,2852,1,288,1,1
10020093001,2853,1,72,3,3
12010249001,2854,1,270,1,1
11075006001,2855,1,48,1,1
12000219001,2856,1,66,1,1
12105026001,2857,1,24,1,1
14242137001,2858,1,16,1,1
11076004001,2859,1,24,1,1
14242169001,2860,1,20,1,1
12104047001,2861,1,25,1,1
11076926001,2862,1,144,1,1
14243131001,2863,1,20,1,1
12111010004,2864,1,168,1,1
11102010001,2865,1,72,1,1
12106109002,2866,1,84,1,1
12000144001,2867,1,36,1,1
14222009001,2868,1,80,1,1
12106066001,2869,1,144,1,1
14225934001,2870,1,324,1,1
11100111001,2871,1,27,1,1
14243130001,2872,1,48,1,1
12103083001,2873,1,144,1,1
12103081001,2874,1,144,4,4
11072033001,2875,1,12,1,1
14310096001,2876,1,36,1,1
11072013001,2877,1,48,1,1
12000295001,2878,1,48,1,1
12000309001,2879,1,48,1,1
12103005001,2880,1,72,1,1
12103154001,2881,1,192,1,1
12104034001,2882,1,312,1,1
14244024001,2883,1,20,1,1
11074040001,2884,1,48,1,1
14244087001,2885,1,60,1,1
12104006001,2886,1,120,1,1
12000233001,2887,1,42,1,1
12103179001,2888,1,390,1,1
12103156001,2889,1,144,1,1
14303012001,2890,1,36,1,1
12103147001,2891,1,240,1,1
12103146001,2892,1,72,1,1
12103135001,2893,1,324,1,1
11073898001,2894,1,72,1,1
14304084001,2895,1,36,1,1
12103126001,2896,1,144,1,1
11103011001,2897,1,12,1,1
11103011004,2898,1,12,1,1
12102999001,2899,1,200,1,1
12151006001,2900,1,36,1,1
12326005001,2901,1,9,1,1
12327015001,2902,1,12,1,1
12322057001,2903,1,12,1,1
12327028001,2904,1,96,3,3
12327046001,2905,1,4,1,1
11103212001,2906,1,8,1,1
12123123001,2907,1,24,1,1
11110031002,2908,1,32,1,1
11103296001,2909,1,8,1,1
12211004001,2910,1,14,2,2
12234005001,2911,1,3,1,1
11103290001,2912,1,11,1,1
11103371001,2913,1,6,1,1
12234921001,2914,1,3,1,1
12234934001,2915,1,3,1,1
11103274001,2916,1,4,1,1
12201006001,2917,1,33,3,3
12111034001,2918,1,270,1,1
12120080001,2919,1,32,1,1
12120043001,2920,1,41,1,1
12120040001,2921,1,18,1,1
11103044001,2922,1,18,1,1
12000082001,2923,1,96,1,1
12000090001,2924,1,36,1,1
12120090001,2925,1,72,1,1
11103183001,2926,1,6,1,1
14010039001,2927,1,45,2,2
11103123001,2928,1,6,1,1
11071909001,2929,1,96,1,1
12102998001,2930,1,200,1,1
14601012001,2931,1,72,1,1
14602013001,2932,1,216,2,2
14602033001,2933,1,40,1,1
11032011001,2934,1,24,1,1
12020957001,2935,1,90,1,1
14602093001,2936,1,252,1,1
12020929001,2937,1,70,1,1
14602101001,2938,1,252,1,1
14523101001,2939,1,60,1,1
12020418001,2940,1,102,1,1
14509021001,2941,1,60,2,2
14509035001,2942,1,60,3,3
12022114001,2943,1,144,1,1
14510290001,2944,1,13,1,1
11040032001,2945,1,24,1,1
11040029001,2946,1,24,1,1
12022008001,2947,1,183,1,1
12022005001,2948,1,171,1,1
12001076001,2949,1,24,1,1
12001078001,2950,1,42,1,1
14616037001,2951,1,72,1,1
12020228001,2952,1,54,1,1
12020224001,2953,1,84,1,1
14620022001,2954,1,48,1,1
14620033001,2955,1,36,1,1
12001081001,2956,1,24,1,1
12020189001,2957,1,120,1,1
12020166001,2958,1,60,1,1
14620088001,2959,1,24,1,1
14620168001,2960,1,8,1,1
14620170001,2961,1,24,1,1
12001085001,2962,1,32,1,1
11031915001,2963,1,60,1,1
11031908001,2964,1,60,1,1
12020341001,2965,1,72,1,1
14604255001,2966,1,30,1,1
12020332001,2967,1,72,1,1
14604257001,2968,1,15,1,1
14612039001,2969,1,36,1,1
11031021001,2970,1,60,1,1
12020250001,2971,1,78,1,1
14311189001,2972,1,24,1,1
11051057001,2973,1,48,1,1
14351001001,2974,1,16,1,1
12001010001,2975,1,72,1,1
11061050001,2976,1,30,1,1
12034240001,2977,1,186,1,1
11051016001,2978,1,24,1,1
11071011001,2979,1,24,1,1
11070040001,2980,1,24,1,1
12102108001,2981,1,120,1,1
12000396001,2982,1,36,1,1
11070019001,2983,1,48,1,1
12023184001,2984,1,800,1,1
11050050001,2985,1,60,1,1
14506012001,2986,1,120,1,1
14506025001,2987,1,90,1,1
14506031001,2988,1,8,1,1
14506122001,2989,1,32,1,1
12023011001,2990,1,264,1,1
12022275001,2991,1,30,1,1
12033189001,2992,1,132,1,1
11050095001,2993,1,36,1,1
12023278001,2994,1,84,1,1
12030040001,2995,1,1200,1,1
12030001001,2996,1,190,1,1
14502044001,2997,1,90,1,1
12023393001,2998,1,36,1,1
12023330001,2999,1,36,1,1
