sequence_id,order_id,order_type,item_id,item_quantity,order_arrival,assigned_station,assigned_pod,status,order_processed,order_finished
6081,994,1,950,1,22749,picker-4,,1,,24413.0
6082,994,1,292,2,22749,picker-4,,1,,23757.0
6083,994,1,2578,2,22749,picker-4,,1,,24333.0
6084,994,1,1049,1,22749,picker-4,,1,,25101.0
6085,994,1,0,4,22749,picker-4,,1,,23391.0
6086,994,1,1029,1,22749,picker-4,,1,,23413.0
6087,994,1,1058,6,22749,picker-4,,1,,23670.0
6088,995,1,239,1,22772,picker-4,,1,,23451.0
6089,995,1,2385,1,22772,picker-4,,1,,24967.0
6090,996,1,41,8,22792,picker-5,,1,,26090.0
6091,996,1,730,10,22792,picker-5,,1,,26199.0
6092,996,1,568,12,22792,picker-5,,1,,26108.0
6093,996,1,248,1,22792,picker-5,,1,,26525.0
6094,996,1,1026,2,22792,picker-5,,1,,26793.0
6095,997,1,3,12,22826,picker-1,,1,,23226.0
6096,998,1,3266,6,22828,picker-2,,1,,23781.0
6097,998,1,1741,1,22828,picker-2,,1,,23929.0
6098,999,1,55,2,22834,picker-5,,1,,23339.0
6099,1000,1,1823,2,22838,picker-1,,1,,23478.0
6100,1001,1,150,12,22869,picker-5,,1,,23801.0
6101,1002,1,235,3,22890,picker-1,,1,,23468.0
6102,1002,1,1837,1,22890,picker-1,,1,,23980.0
6103,1003,1,18,1,22895,picker-2,,1,,24467.0
6104,1003,1,227,12,22895,picker-2,,1,,24135.0
6105,1003,1,2211,1,22895,picker-2,,1,,24998.0
6106,1003,1,3593,2,22895,picker-2,,1,,24967.0
6107,1004,1,14,6,22908,picker-1,,1,,24390.0
6108,1005,1,544,8,22909,picker-1,,1,,23489.0
6109,1006,1,429,1,22934,picker-3,,1,,24952.0
6110,1006,1,7,9,22934,picker-3,,1,,24159.0
6111,1006,1,49,7,22934,picker-3,,1,,24252.0
6112,1007,1,2158,3,22947,picker-3,,1,,26886.0
6113,1008,1,385,5,22966,,,-3,,
6114,1009,1,1274,1,22967,picker-1,,1,,23513.0
6115,1009,1,18,6,22967,picker-1,,1,,23524.0
6116,1010,1,613,11,22972,picker-4,,1,,25356.0
6117,1010,1,276,2,22972,picker-4,,1,,25363.0
6118,1011,1,2496,6,22978,picker-1,,1,,28494.0
6119,1012,1,59,1,22990,picker-5,,1,,23663.0
6120,1013,1,2108,2,22992,picker-3,,-1,,
6121,1014,1,148,12,23009,picker-5,,1,,23473.0
6122,1015,1,854,1,23010,picker-1,,1,,24326.0
6123,1015,1,258,1,23010,picker-1,,1,,24339.0
6124,1015,1,481,2,23010,picker-1,,1,,24322.0
6125,1015,1,30,8,23010,picker-1,,1,,24318.0
6126,1015,1,1,3,23010,picker-1,,1,,24290.0
6127,1016,1,319,1,23079,picker-4,,1,,25251.0
6128,1017,1,9,12,23118,picker-3,,1,,25551.0
6129,1017,1,0,2,23118,picker-3,,1,,25825.0
6130,1017,1,30,11,23118,picker-3,,1,,25624.0
6131,1017,1,17,12,23118,picker-3,,1,,25551.0
6132,1017,1,598,7,23118,picker-3,,1,,25915.0
6133,1017,1,421,5,23118,picker-3,,1,,25966.0
6134,1017,1,378,1,23118,picker-3,,1,,26190.0
6135,1017,1,241,1,23118,picker-3,,1,,26227.0
6136,1017,1,234,1,23118,picker-3,,1,,25624.0
6137,1017,1,443,6,23118,picker-3,,1,,25679.0
6138,1017,1,1599,3,23118,picker-3,,1,,26651.0
6139,1017,1,12,7,23118,picker-3,,1,,25575.0
6140,1018,1,86,10,23136,picker-1,,1,,24547.0
6141,1018,1,417,1,23136,picker-1,,1,,25732.0
6142,1018,1,800,1,23136,picker-1,,1,,24578.0
6143,1019,1,1845,4,23141,,,-3,,
6144,1019,1,640,11,23141,,,-3,,
6145,1019,1,326,3,23141,,,-3,,
6146,1020,1,232,2,23168,picker-2,,1,,25328.0
6147,1021,1,958,1,23183,picker-2,,1,,25557.0
6148,1021,1,2522,2,23183,picker-2,,1,,25537.0
6149,1021,1,2198,1,23183,picker-2,,1,,25581.0
6150,1021,1,1095,6,23183,picker-2,,1,,26056.0
6151,1021,1,1322,2,23183,picker-2,,1,,25563.0
6152,1021,1,1714,2,23183,picker-2,,1,,26056.0
6153,1021,1,359,1,23183,picker-2,,1,,25577.0
6154,1022,1,340,1,23208,picker-2,,1,,25269.0
6155,1022,1,849,2,23208,picker-2,,1,,24662.0
6156,1022,1,277,4,23208,picker-2,,1,,24697.0
6157,1022,1,4095,4,23208,picker-2,,1,,24815.0
6158,1022,1,3984,2,23208,picker-2,,1,,24954.0
6159,1022,1,413,5,23208,picker-2,,1,,24599.0
6160,1022,1,1286,1,23208,picker-2,,1,,25066.0
6161,1022,1,35,8,23208,picker-2,,1,,24259.0
6162,1022,1,1,7,23208,picker-2,,1,,24259.0
6163,1022,1,2203,2,23208,picker-2,,1,,24662.0
6164,1022,1,444,6,23208,picker-2,,1,,24293.0
6165,1022,1,331,7,23208,picker-2,,1,,24272.0
6166,1023,1,394,3,23280,,,-3,,
6167,1024,1,88,12,23287,picker-4,,1,,25427.0
6168,1024,1,623,7,23287,picker-4,,1,,25439.0
6169,1024,1,1773,1,23287,picker-4,,1,,26136.0
6170,1024,1,476,8,23287,picker-4,,1,,25408.0
6171,1024,1,883,2,23287,picker-4,,1,,25501.0
6172,1024,1,9,12,23287,picker-4,,1,,25394.0
6173,1025,1,382,1,23315,picker-3,,1,,25413.0
6174,1025,1,303,3,23315,picker-3,,1,,24365.0
6175,1025,1,299,2,23315,picker-3,,1,,24452.0
6176,1025,1,926,2,23315,picker-3,,1,,24813.0
6177,1025,1,83,12,23315,picker-3,,1,,24187.0
6178,1025,1,1499,2,23315,picker-3,,1,,24912.0
6179,1025,1,285,1,23315,picker-3,,1,,25053.0
6180,1025,1,1137,5,23315,picker-3,,1,,24469.0
6181,1025,1,387,2,23315,picker-3,,1,,24847.0
6182,1025,1,7,9,23315,picker-3,,1,,24439.0
6183,1025,1,98,8,23315,picker-3,,1,,24252.0
6184,1025,1,1014,2,23315,picker-3,,1,,24883.0
6185,1025,1,34,7,23315,picker-3,,1,,24187.0
6186,1026,1,373,3,23316,picker-3,,1,,23883.0
6187,1027,1,243,2,23317,picker-4,,1,,24923.0
6188,1028,1,8,6,23323,picker-3,,1,,24138.0
6189,1028,1,2534,1,23323,picker-3,,1,,25230.0
6190,1028,1,2511,1,23323,picker-3,,1,,25119.0
6191,1028,1,280,2,23323,picker-3,,1,,24098.0
6192,1029,1,3417,1,23357,picker-2,,1,,25293.0
6193,1029,1,607,12,23357,picker-2,,1,,24176.0
6194,1029,1,280,2,23357,picker-2,,1,,24527.0
6195,1029,1,218,12,23357,picker-2,,1,,24154.0
6196,1029,1,65,12,23357,picker-2,,1,,24195.0
6197,1030,1,5,2,23366,picker-2,,1,,23751.0
6198,1031,1,341,2,23390,picker-5,,1,,26613.0
6199,1031,1,2340,1,23390,picker-5,,1,,27364.0
6200,1031,1,308,5,23390,picker-5,,1,,26364.0
6201,1031,1,33,10,23390,picker-5,,1,,26128.0
6202,1031,1,568,12,23390,picker-5,,1,,26245.0
6203,1031,1,219,8,23390,picker-5,,1,,26382.0
6204,1031,1,240,2,23390,picker-5,,1,,26218.0
6205,1032,1,17,12,23428,picker-3,,1,,25476.0
6206,1032,1,366,1,23428,picker-3,,1,,25955.0
6207,1032,1,349,3,23428,picker-3,,1,,26025.0
6208,1032,1,623,10,23428,picker-3,,1,,25641.0
6209,1032,1,2635,2,23428,picker-3,,1,,26340.0
6210,1032,1,86,9,23428,picker-3,,1,,25590.0
6211,1032,1,657,8,23428,picker-3,,1,,25794.0
6212,1033,1,251,1,23429,picker-3,,1,,23818.0
6213,1034,1,384,7,23470,picker-5,,1,,27849.0
6214,1034,1,666,11,23470,picker-5,,1,,27738.0
6215,1034,1,232,4,23470,picker-5,,1,,27826.0
6216,1035,1,34,8,23472,picker-5,,1,,23868.0
6217,1036,1,233,1,23484,picker-5,,1,,24192.0
6218,1036,1,253,2,23484,picker-5,,1,,24601.0
6219,1036,1,302,1,23484,picker-5,,1,,24922.0
6220,1036,1,238,1,23484,picker-5,,1,,24655.0
6221,1036,1,403,1,23484,picker-5,,1,,25245.0
6222,1036,1,309,3,23484,picker-5,,1,,24206.0
6223,1036,1,670,11,23484,picker-5,,1,,24101.0
6224,1036,1,822,1,23484,picker-5,,1,,24813.0
6225,1036,1,79,10,23484,picker-5,,1,,24070.0
6226,1036,1,1416,3,23484,picker-5,,1,,24565.0
6227,1036,1,1,3,23484,picker-5,,1,,24131.0
6228,1036,1,826,1,23484,picker-5,,1,,24246.0
6229,1036,1,9,12,23484,picker-5,,1,,24070.0
6230,1036,1,288,3,23484,picker-5,,1,,24284.0
6231,1036,1,252,1,23484,picker-5,,1,,25253.0
6232,1036,1,339,2,23484,picker-5,,1,,24838.0
6233,1037,1,264,4,23494,picker-5,,1,,24488.0
6234,1037,1,3,12,23494,picker-5,,1,,24160.0
6235,1038,1,321,1,23503,picker-5,,1,,26090.0
6236,1039,1,1747,2,23557,picker-5,,1,,25558.0
6237,1039,1,41,6,23557,picker-5,,1,,25492.0
6238,1040,1,3952,11,23581,picker-1,,1,,24425.0
6239,1041,1,1016,3,23630,picker-5,,1,,25838.0
6240,1042,1,1114,4,23631,picker-1,,1,,25318.0
6241,1042,1,882,3,23631,picker-1,,1,,25440.0
6242,1042,1,489,9,23631,picker-1,,1,,24761.0
6243,1042,1,56,12,23631,picker-1,,1,,24578.0
6244,1042,1,3,12,23631,picker-1,,1,,24642.0
6245,1042,1,531,8,23631,picker-1,,1,,25006.0
6246,1042,1,5,9,23631,picker-1,,1,,24737.0
6247,1042,1,1244,4,23631,picker-1,,1,,25368.0
6248,1042,1,936,4,23631,picker-1,,1,,25134.0
6249,1042,1,32,1,23631,picker-1,,1,,25125.0
6250,1043,1,268,1,23664,picker-4,,1,,28520.0
6251,1043,1,818,1,23664,picker-4,,1,,27135.0
6252,1043,1,861,2,23664,picker-4,,1,,27932.0
6253,1043,1,1409,2,23664,picker-4,,1,,28360.0
6254,1043,1,2102,2,23664,picker-4,,1,,27940.0
6255,1043,1,312,1,23664,picker-4,,1,,28493.0
6256,1043,1,279,1,23664,picker-4,,1,,28097.0
6257,1043,1,477,2,23664,picker-4,,1,,27556.0
6258,1043,1,803,2,23664,picker-4,,1,,26570.0
6259,1043,1,374,1,23664,picker-4,,-1,,
6260,1043,1,2073,4,23664,picker-4,,1,,27501.0
6261,1043,1,1610,3,23664,picker-4,,1,,28052.0
6262,1043,1,71,12,23664,picker-4,,1,,26570.0
6263,1043,1,2568,2,23664,picker-4,,1,,28031.0
6264,1043,1,1331,1,23664,picker-4,,-1,,
6265,1043,1,1247,2,23664,picker-4,,1,,28004.0
6266,1043,1,357,4,23664,picker-4,,1,,26932.0
6267,1044,1,2,1,23673,picker-5,,1,,24498.0
6268,1044,1,250,3,23673,picker-5,,1,,24228.0
6269,1044,1,326,5,23673,picker-5,,1,,24246.0
6270,1045,1,227,12,23678,picker-2,,1,,24117.0
6271,1046,1,238,2,23688,picker-5,,1,,25002.0
6272,1047,1,386,4,23702,picker-2,,1,,26343.0
6273,1048,1,56,12,23730,picker-1,,1,,24888.0
6274,1048,1,1305,3,23730,picker-1,,1,,25376.0
6275,1048,1,1562,3,23730,picker-1,,1,,25788.0
6276,1048,1,243,4,23730,picker-1,,1,,25223.0
6277,1048,1,528,10,23730,picker-1,,1,,24792.0
6278,1048,1,30,4,23730,picker-1,,1,,24975.0
6279,1048,1,960,5,23730,picker-1,,1,,25087.0
6280,1048,1,1037,5,23730,picker-1,,1,,25025.0
6281,1048,1,1180,1,23730,picker-1,,1,,25603.0
6282,1049,1,1235,1,23746,,,-3,,
6283,1049,1,663,12,23746,,,-3,,
6284,1049,1,178,7,23746,,,-3,,
6285,1049,1,794,1,23746,,,-3,,
6286,1049,1,260,1,23746,,,-3,,
6287,1049,1,443,8,23746,,,-3,,
6288,1049,1,73,12,23746,,,-3,,
6289,1049,1,45,9,23746,,,-3,,
6290,1049,1,749,7,23746,,,-3,,
6291,1049,1,278,4,23746,,,-3,,
6292,1049,1,924,4,23746,,,-3,,
6293,1050,1,271,3,23798,picker-2,,1,,24218.0
6294,1051,1,431,1,23800,picker-2,,1,,27025.0
6295,1051,1,45,12,23800,picker-2,,1,,25876.0
6296,1051,1,1505,1,23800,picker-2,,1,,25940.0
6297,1051,1,281,3,23800,picker-2,,1,,25993.0
6298,1051,1,194,7,23800,picker-2,,1,,26237.0
6299,1051,1,329,2,23800,picker-2,,1,,25958.0
6300,1051,1,258,1,23800,picker-2,,1,,26750.0
6301,1051,1,484,7,23800,picker-2,,1,,26318.0
6302,1052,1,2845,1,23801,,,-3,,
6303,1053,1,1429,1,23819,picker-2,,1,,25222.0
6304,1053,1,36,11,23819,picker-2,,1,,24311.0
6305,1054,1,2449,2,23834,picker-5,,1,,24838.0
6306,1054,1,0,1,23834,picker-5,,1,,24813.0
6307,1054,1,191,12,23834,picker-5,,1,,24420.0
6308,1055,1,992,1,23850,picker-3,,-1,,
6309,1056,1,262,2,23868,picker-2,,1,,27079.0
6310,1056,1,662,12,23868,picker-2,,1,,27072.0
6311,1057,1,1777,1,23887,picker-4,,1,,26336.0
6312,1058,1,654,12,23892,picker-3,,1,,25138.0
6313,1059,1,442,1,23918,picker-2,,1,,25166.0
6314,1059,1,393,1,23918,picker-2,,1,,24870.0
6315,1060,1,516,11,23939,,,-3,,
6316,1060,1,3927,11,23939,,,-3,,
6317,1060,1,733,7,23939,,,-3,,
6318,1060,1,285,1,23939,,,-3,,
6319,1060,1,82,9,23939,,,-3,,
6320,1061,1,2666,2,23945,picker-1,,-1,,
6321,1061,1,377,1,23945,picker-1,,-1,,
6322,1062,1,859,1,23969,picker-4,,1,,24618.0
6323,1063,1,59,3,24007,picker-5,,1,,24865.0
6324,1063,1,270,1,24007,picker-5,,1,,25161.0
6325,1063,1,88,12,24007,picker-5,,1,,24855.0
6326,1063,1,0,1,24007,picker-5,,1,,25239.0
6327,1064,1,31,12,24032,picker-3,,1,,24422.0
6328,1065,1,336,1,24111,picker-1,,1,,25676.0
6329,1065,1,39,12,24111,picker-1,,1,,24679.0
6330,1065,1,270,2,24111,picker-1,,1,,25486.0
6331,1065,1,1228,2,24111,picker-1,,1,,24737.0
6332,1065,1,86,12,24111,picker-1,,1,,24718.0
6333,1065,1,655,11,24111,picker-1,,1,,24699.0
6334,1065,1,146,12,24111,picker-1,,1,,24661.0
6335,1065,1,969,2,24111,picker-1,,1,,25425.0
6336,1066,1,10,4,24120,picker-1,,1,,24792.0
6337,1066,1,602,4,24120,picker-1,,1,,25292.0
6338,1066,1,40,11,24120,picker-1,,1,,24642.0
6339,1067,1,873,1,24188,picker-1,,1,,25659.0
6340,1068,1,767,12,24197,,,-3,,
6341,1069,1,391,3,24206,picker-5,,1,,26128.0
6342,1069,1,570,12,24206,picker-5,,1,,26010.0
6343,1069,1,1397,4,24206,picker-5,,1,,26578.0
6344,1069,1,833,3,24206,picker-5,,1,,26864.0
6345,1069,1,311,2,24206,picker-5,,1,,26525.0
6346,1069,1,327,2,24206,picker-5,,1,,26267.0
6347,1069,1,84,12,24206,picker-5,,1,,25887.0
6348,1069,1,9,12,24206,picker-5,,1,,25887.0
6349,1069,1,71,12,24206,picker-5,,1,,26148.0
6350,1069,1,3674,10,24206,picker-5,,1,,26218.0
6351,1069,1,869,4,24206,picker-5,,1,,26604.0
6352,1069,1,1183,1,24206,picker-5,,1,,26148.0
6353,1069,1,726,7,24206,picker-5,,1,,26165.0
6354,1069,1,276,1,24206,picker-5,,1,,27261.0
6355,1069,1,192,12,24206,picker-5,,1,,26010.0
6356,1069,1,3283,3,24206,picker-5,,1,,26856.0
6357,1069,1,21,8,24206,picker-5,,1,,25977.0
6358,1069,1,1753,2,24206,picker-5,,1,,27290.0
6359,1069,1,42,3,24206,picker-5,,1,,26652.0
6360,1069,1,2115,1,24206,picker-5,,1,,27533.0
6361,1069,1,1050,1,24206,picker-5,,1,,28514.0
6362,1069,1,1936,1,24206,picker-5,,1,,28281.0
6363,1069,1,205,12,24206,picker-5,,1,,25977.0
6364,1069,1,22,8,24206,picker-5,,1,,26485.0
6365,1069,1,1,4,24206,picker-5,,1,,26364.0
6366,1069,1,574,5,24206,picker-5,,1,,27438.0
6367,1069,1,1020,2,24206,picker-5,,1,,26875.0
6368,1070,1,1121,2,24263,picker-3,,1,,26307.0
6369,1070,1,505,8,24263,picker-3,,1,,25955.0
6370,1070,1,12,9,24263,picker-3,,1,,25575.0
6371,1071,1,1648,1,24293,picker-1,,1,,24888.0
6372,1071,1,552,11,24293,picker-1,,1,,24992.0
6373,1071,1,19,4,24293,picker-1,,1,,25096.0
6374,1071,1,3,10,24293,picker-1,,1,,24761.0
6375,1072,1,284,3,24357,picker-1,,1,,26871.0
6376,1072,1,7,10,24357,picker-1,,1,,26271.0
6377,1072,1,4,9,24357,picker-1,,1,,26178.0
6378,1072,1,374,3,24357,picker-1,,1,,27124.0
6379,1072,1,1195,2,24357,picker-1,,1,,27536.0
6380,1072,1,471,12,24357,picker-1,,1,,26534.0
6381,1072,1,128,12,24357,picker-1,,1,,26208.0
6382,1072,1,1926,7,24357,picker-1,,1,,26371.0
6383,1072,1,1005,2,24357,picker-1,,1,,27252.0
6384,1072,1,80,12,24357,picker-1,,1,,26137.0
6385,1072,1,884,3,24357,picker-1,,1,,27163.0
6386,1072,1,257,1,24357,picker-1,,1,,26137.0
6387,1072,1,1261,1,24357,picker-1,,1,,26444.0
6388,1072,1,3330,4,24357,picker-1,,1,,26838.0
6389,1072,1,1652,2,24357,picker-1,,1,,27336.0
6390,1072,1,22,4,24357,picker-1,,1,,26855.0
6391,1072,1,9,12,24357,picker-1,,1,,26137.0
6392,1072,1,5,4,24357,picker-1,,1,,26624.0
6393,1072,1,301,1,24357,picker-1,,1,,27584.0
6394,1072,1,45,10,24357,picker-1,,1,,26371.0
6395,1072,1,411,10,24357,picker-1,,1,,26460.0
6396,1072,1,1122,1,24357,picker-1,,1,,26481.0
6397,1073,1,205,12,24381,picker-2,,-1,,
6398,1073,1,1410,2,24381,picker-2,,-1,,
6399,1073,1,25,8,24381,picker-2,,-1,,
6400,1073,1,271,1,24381,picker-2,,-1,,
6401,1073,1,78,8,24381,picker-2,,-1,,
6402,1073,1,1412,1,24381,picker-2,,-1,,
6403,1073,1,453,10,24381,picker-2,,-1,,
6404,1074,1,1242,2,24384,,,-3,,
6405,1075,1,670,12,24392,picker-1,,1,,25776.0
6406,1076,1,1056,4,24393,picker-1,,1,,26796.0
6407,1076,1,2278,5,24393,picker-1,,1,,26762.0
6408,1076,1,401,6,24393,picker-1,,1,,26723.0
6409,1076,1,718,12,24393,picker-1,,1,,26742.0
6410,1076,1,2179,2,24393,picker-1,,1,,27245.0
6411,1077,1,851,1,24424,picker-3,,1,,27095.0
6412,1077,1,1046,2,24424,picker-3,,1,,28603.0
6413,1077,1,2638,2,24424,picker-3,,1,,28192.0
6414,1077,1,15,11,24424,picker-3,,1,,27361.0
6415,1077,1,2113,2,24424,picker-3,,1,,28225.0
6416,1077,1,212,11,24424,picker-3,,1,,27378.0
6417,1077,1,387,1,24424,picker-3,,-1,,
6418,1077,1,391,3,24424,picker-3,,1,,27834.0
6419,1077,1,865,1,24424,picker-3,,-1,,
6420,1078,1,65,12,24474,,,-3,,
6421,1078,1,51,2,24474,,,-3,,
6422,1078,1,1176,1,24474,,,-3,,
6423,1078,1,3091,3,24474,,,-3,,
6424,1078,1,294,4,24474,,,-3,,
6425,1078,1,618,7,24474,,,-3,,
6426,1078,1,1191,3,24474,,,-3,,
6427,1078,1,469,4,24474,,,-3,,
6428,1078,1,476,8,24474,,,-3,,
6429,1078,1,3165,2,24474,,,-3,,
6430,1078,1,12,3,24474,,,-3,,
6431,1078,1,74,12,24474,,,-3,,
6432,1078,1,134,12,24474,,,-3,,
6433,1078,1,133,12,24474,,,-3,,
6434,1078,1,457,6,24474,,,-3,,
6435,1078,1,150,12,24474,,,-3,,
6436,1078,1,14,10,24474,,,-3,,
6437,1078,1,114,10,24474,,,-3,,
6438,1078,1,107,6,24474,,,-3,,
6439,1078,1,11,9,24474,,,-3,,
6440,1078,1,2503,1,24474,,,-3,,
6441,1078,1,328,3,24474,,,-3,,
6442,1079,1,418,2,24486,,,-3,,
6443,1079,1,338,5,24486,,,-3,,
6444,1079,1,86,11,24486,,,-3,,
6445,1079,1,715,6,24486,,,-3,,
6446,1079,1,605,8,24486,,,-3,,
6447,1079,1,521,6,24486,,,-3,,
6448,1079,1,2157,2,24486,,,-3,,
6449,1079,1,22,6,24486,,,-3,,
6450,1079,1,420,2,24486,,,-3,,
6451,1079,1,14,8,24486,,,-3,,
6452,1080,1,471,4,24489,picker-1,,1,,26103.0
6453,1080,1,256,2,24489,picker-1,,1,,25983.0
6454,1081,1,1015,1,24491,picker-1,,1,,25508.0
6455,1081,1,1144,1,24491,picker-1,,1,,25525.0
6456,1081,1,44,5,24491,picker-1,,1,,25046.0
6457,1081,1,86,11,24491,picker-1,,1,,25125.0
6458,1081,1,2,5,24491,picker-1,,1,,25106.0
6459,1081,1,389,2,24491,picker-1,,1,,25432.0
6460,1081,1,4,12,24491,picker-1,,1,,24975.0
6461,1082,1,82,9,24538,picker-1,,1,,26208.0
6462,1082,1,67,12,24538,picker-1,,1,,26444.0
6463,1082,1,1958,3,24538,picker-1,,1,,26178.0
6464,1082,1,2,1,24538,picker-1,,1,,26846.0
6465,1082,1,232,1,24538,picker-1,,1,,27229.0
6466,1082,1,506,12,24538,picker-1,,1,,26424.0
6467,1083,1,241,2,24563,picker-5,,1,,25748.0
6468,1084,1,1710,1,24574,picker-4,,-1,,
6469,1084,1,2879,1,24574,picker-4,,-1,,
6470,1084,1,1,5,24574,picker-4,,1,,26510.0
6471,1084,1,741,12,24574,picker-4,,1,,26510.0
6472,1085,1,2018,2,24585,picker-1,,1,,25866.0
6473,1086,1,262,1,24598,picker-2,,1,,27003.0
6474,1087,1,22,4,24613,picker-4,,1,,25131.0
6475,1088,1,344,6,24627,picker-4,,1,,25763.0
6476,1088,1,602,6,24627,picker-4,,1,,25800.0
6477,1088,1,5,10,24627,picker-4,,1,,25646.0
6478,1089,1,71,11,24651,picker-4,,1,,26779.0
6479,1089,1,93,8,24651,picker-4,,1,,27064.0
6480,1089,1,56,1,24651,picker-4,,1,,28092.0
6481,1089,1,343,3,24651,picker-4,,1,,27612.0
6482,1089,1,328,1,24651,picker-4,,1,,28396.0
6483,1089,1,467,12,24651,picker-4,,1,,26814.0
6484,1089,1,104,8,24651,picker-4,,1,,27007.0
6485,1089,1,1498,2,24651,picker-4,,1,,27192.0
6486,1089,1,86,12,24651,picker-4,,1,,26590.0
6487,1089,1,426,1,24651,picker-4,,-1,,
6488,1089,1,664,11,24651,picker-4,,1,,26862.0
6489,1089,1,261,1,24651,picker-4,,1,,28459.0
6490,1089,1,617,10,24651,picker-4,,1,,26847.0
6491,1089,1,524,8,24651,picker-4,,1,,26832.0
6492,1089,1,802,1,24651,picker-4,,1,,28356.0
6493,1089,1,279,1,24651,picker-4,,1,,28097.0
6494,1089,1,410,1,24651,picker-4,,-1,,
6495,1090,1,138,5,24658,,,-3,,
6496,1090,1,1552,1,24658,,,-3,,
6497,1090,1,230,1,24658,,,-3,,
6498,1090,1,595,7,24658,,,-3,,
6499,1090,1,1531,1,24658,,,-3,,
6500,1090,1,14,4,24658,,,-3,,
6501,1090,1,13,1,24658,,,-3,,
6502,1090,1,513,6,24658,,,-3,,
6503,1091,1,31,4,24668,picker-5,,1,,25103.0
6504,1092,1,5,9,24675,picker-1,,1,,26090.0
6505,1092,1,174,12,24675,picker-1,,1,,26005.0
6506,1092,1,1036,2,24675,picker-1,,1,,26053.0
6507,1092,1,553,12,24675,picker-1,,1,,26046.0
6508,1092,1,448,3,24675,picker-1,,1,,26061.0
6509,1092,1,10,12,24675,picker-1,,1,,26046.0
6510,1093,1,356,2,24678,picker-2,,1,,25531.0
6511,1094,1,31,10,24679,picker-3,,1,,25825.0
6512,1094,1,874,2,24679,picker-3,,1,,26287.0
6513,1094,1,37,7,24679,picker-3,,1,,25900.0
6514,1094,1,806,1,24679,picker-3,,1,,26612.0
6515,1094,1,1004,2,24679,picker-3,,1,,26291.0
6516,1094,1,81,12,24679,picker-3,,1,,25745.0
6517,1094,1,264,2,24679,picker-3,,1,,26241.0
6518,1095,1,299,1,24686,picker-4,,1,,25038.0
6519,1096,1,360,2,24692,picker-2,,1,,26463.0
6520,1096,1,172,10,24692,picker-2,,1,,25993.0
6521,1096,1,45,12,24692,picker-2,,1,,25876.0
6522,1096,1,805,1,24692,picker-2,,1,,27012.0
6523,1096,1,252,2,24692,picker-2,,1,,26686.0
6524,1096,1,9,12,24692,picker-2,,1,,25683.0
6525,1096,1,2286,2,24692,picker-2,,1,,26601.0
6526,1096,1,3222,1,24692,picker-2,,1,,27240.0
6527,1096,1,1189,3,24692,picker-2,,1,,26364.0
6528,1096,1,303,3,24692,picker-2,,1,,26042.0
6529,1096,1,322,3,24692,picker-2,,1,,26095.0
6530,1096,1,136,10,24692,picker-2,,1,,25975.0
6531,1097,1,25,10,24702,picker-3,,1,,25119.0
6532,1098,1,21,12,24705,picker-5,,1,,26267.0
6533,1098,1,1309,1,24705,picker-5,,1,,28519.0
6534,1098,1,2950,1,24705,picker-5,,1,,28735.0
6535,1098,1,1207,1,24705,picker-5,,1,,26793.0
6536,1098,1,918,1,24705,picker-5,,1,,27465.0
6537,1098,1,1,5,24705,picker-5,,1,,26364.0
6538,1098,1,792,1,24705,picker-5,,1,,27261.0
6539,1098,1,448,1,24705,picker-5,,1,,27135.0
6540,1098,1,329,2,24705,picker-5,,1,,27048.0
6541,1098,1,359,2,24705,picker-5,,1,,27313.0
6542,1098,1,10,3,24705,picker-5,,1,,26382.0
6543,1098,1,639,11,24705,picker-5,,1,,26452.0
6544,1098,1,2109,2,24705,picker-5,,1,,26613.0
6545,1099,1,3424,1,24712,picker-2,,1,,26826.0
6546,1099,1,46,4,24712,picker-2,,1,,25654.0
6547,1099,1,300,1,24712,picker-2,,1,,25921.0
6548,1099,1,405,2,24712,picker-2,,1,,26355.0
6549,1099,1,15,12,24712,picker-2,,1,,25654.0
6550,1099,1,45,12,24712,picker-2,,1,,25699.0
6551,1100,1,58,11,24712,picker-5,,1,,25367.0
6552,1101,1,304,1,24733,picker-5,,1,,25342.0
6553,1101,1,1,6,24733,picker-5,,1,,25161.0
6554,1102,1,19,1,24764,picker-2,,1,,25272.0
6555,1103,1,240,2,24801,picker-3,,1,,25325.0
6556,1103,1,831,2,24801,picker-3,,1,,25312.0
6557,1103,1,178,9,24801,picker-3,,1,,25278.0
6558,1104,1,240,1,24827,picker-4,,1,,25176.0
6559,1105,1,150,9,24835,picker-1,,1,,26515.0
6560,1105,1,897,3,24835,picker-1,,1,,26863.0
6561,1105,1,13,3,24835,picker-1,,1,,26624.0
6562,1105,1,152,9,24835,picker-1,,1,,26481.0
6563,1105,1,370,1,24835,picker-1,,1,,27602.0
6564,1105,1,26,5,24835,picker-1,,1,,26271.0
6565,1105,1,2202,2,24835,picker-1,,1,,27201.0
6566,1105,1,234,2,24835,picker-1,,1,,26846.0
6567,1105,1,282,3,24835,picker-1,,1,,27041.0
6568,1105,1,583,8,24835,picker-1,,1,,26560.0
6569,1105,1,7,10,24835,picker-1,,1,,26271.0
6570,1105,1,947,3,24835,picker-1,,1,,27185.0
6571,1106,1,3814,2,24851,picker-4,,1,,26051.0
6572,1107,1,558,11,24872,picker-4,,1,,25713.0
6573,1107,1,414,4,24872,picker-4,,1,,25593.0
6574,1107,1,268,2,24872,picker-4,,1,,25778.0
