item_code,item_name,box_length,box_width,box_height,box_volume,box_weight,number_of_item_in_a_box,item_volume,item_unit,item_order_frequency,item_relative_importance,item_quantity_order_mean,item_quantity_order_std,item_quantity_order_total,item_quantity_order_unique,item_quantity_order_unique_frequency,item_class,item_initial_quantity_inventory,mean_daily_demand,std_daily_demand,cv,mean_hourly_demand,std_hourly_demand,burst_size,burst_size_var,n_act_per_day,adi,cv2,demand_pattern,cv_class,rop_global,slots_needed
10014112001,悅氏洛神仙楂茶1000ml,31.0,23.0,27.0,19251.0,13.3,12.0,1604.3,PCS,1,0.99694005099915,12.0,0.0,12,[12],[1],C,17,0.5714,2.6186,4.5826,0.023809523809523808,0.5345224838248489,12.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,17,1
12103154001,日本獅王固齒佳薄深潔牙刷-小頭 薄深潔-小頭,26.0,19.0,26.0,12844.0,1.09,48.0,267.6,PCS,1,0.9987333544440926,8.0,0.0,8,[8],[1],C,12,0.381,1.7457,4.5826,0.015873015873015872,0.35634832254989923,8.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,12,1
12120080001,來復易吸水淨爽護墊中量16片,36.0,20.0,20.0,14400.0,1.35,8.0,1800.0,PCS,1,0.9988366860552323,2.0,0.0,2,[2],[1],C,4,0.0952,0.4364,4.5826,0.003968253968253968,0.08908708063747478,2.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,4,1
12103156001,Ora2 淨白無瑕牙刷-中性毛 中性毛,34.0,22.0,24.0,17952.0,1.21,48.0,374.0,PCS,1,0.9987366877218712,2.0,0.0,2,[2],[1],C,4,0.0952,0.4364,4.5826,0.003968253968253968,0.08908708063747481,2.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,4,1
12103179001,Ora2 Me微觸感牙刷中性毛 微觸感牙刷中性,23.0,8.0,5.0,920.0,0.11,6.0,153.3,PCS,1,0.99874002099965,1.0,0.0,1,[1],[1],C,2,0.0476,0.2182,4.5826,0.001984126984126984,0.04454354031873739,1.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,2,1
31580049002,3M舒適巧拼地墊,48.0,34.0,34.0,55488.0,2.5,4.0,13872.0,PCS,1,0.9996833386110232,2.0,0.0,2,[2],[1],C,4,0.0952,0.4364,4.5826,0.003968253968253968,0.08908708063747484,2.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,4,1
12104005001,麗奇X寶可夢兒童護齒組傑尼龜 護齒組-傑尼龜,36.0,35.0,28.0,35280.0,3.6,12.0,2940.0,PCS,1,0.9987433542774288,1.0,0.0,1,[1],[1],C,2,0.0476,0.2182,4.5826,0.001984126984126984,0.044543540318737404,1.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,2,1
31602030001,密網特大洗衣袋50*65,26.0,21.0,23.0,12558.0,2.0,24.0,523.3,PCS,1,0.999686671888802,1.0,0.0,1,[1],[1],C,2,0.0476,0.2182,4.5826,0.001984126984126984,0.044543540318737404,1.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,2,1
12120065001,康乃馨輕柔乾爽護墊 (無香),39.0,29.0,16.0,18096.0,2.3,36.0,502.7,PCS,1,0.9988333527774536,3.0,0.0,3,[3],[1],C,5,0.1429,0.6547,4.5826,0.005952380952380952,0.13363062095621223,3.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,5,1
31602031001,密網洗衣袋 30*32 cm,19.0,18.0,26.0,8892.0,2.0,48.0,185.3,PCS,1,0.9996900051665806,1.0,0.0,1,[1],[1],C,2,0.0476,0.2182,4.5826,0.001984126984126984,0.0445435403187374,1.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,2,1
12104006001,歐樂B兒童防蛀牙膏40克2入-冰雪奇緣,30.0,19.0,19.0,10830.0,2.86,24.0,451.3,PCS,1,0.9987466875552076,1.0,0.0,1,[1],[1],C,2,0.0476,0.2182,4.5826,0.001984126984126984,0.044543540318737404,1.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,2,1
32511021001,PL110 70g A4彩印紙-淺黃,33.0,23.0,22.0,16698.0,11.28,5.0,3339.6,PCS,1,0.9997666705554908,1.0,0.0,1,[1],[1],C,2,0.0476,0.2182,4.5826,0.001984126984126984,0.04454354031873742,1.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,2,1
12104012001,歐樂B D2兒童電池式電動牙刷 歐樂B兒童電動牙,24.0,13.0,28.0,8736.0,2.42,6.0,1456.0,PCS,1,0.998750020832986,1.0,0.0,1,[1],[1],C,2,0.0476,0.2182,4.5826,0.001984126984126984,0.0445435403187374,1.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,2,1
12120048001,康乃馨律動美人140 貼身護墊微,37.0,22.0,22.0,17908.0,2.49,36.0,497.4,PCS,1,0.998830019499675,2.0,0.0,2,[2],[1],C,4,0.0952,0.4364,4.5826,0.003968253968253968,0.08908708063747481,2.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,4,1
12103097001,三詩達BUTLER密集植毛護理牙刷-軟毛 軟毛密集植毛刷,7.0,6.0,23.0,966.0,0.24,6.0,161.0,PCS,1,0.9987100214996416,1.0,0.0,1,[1],[1],C,2,0.0476,0.2182,4.5826,0.001984126984126984,0.0445435403187374,1.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,2,1
10904899001,桂格養氣人蔘禮盒60mlx8,47.0,31.0,6.0,8742.0,8.81,6.0,1457.0,PCS,1,0.9970467158880684,1.0,0.0,1,[1],[1],C,2,0.0476,0.2182,4.5826,0.001984126984126984,0.044543540318737404,1.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,2,1
12103091001,高露潔高分子超彈極淨牙刷 高分子超彈極淨,45.0,23.0,26.0,26910.0,1.58,48.0,560.6,PCS,1,0.9987066882218628,2.0,0.0,2,[2],[1],C,4,0.0952,0.4364,4.5826,0.003968253968253968,0.08908708063747478,2.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,4,1
10020029001,伯朗精品咖啡_巴西喜拉朵240ml,35.0,24.0,12.0,10080.0,7.3,24.0,420.0,PCS,1,0.9969533841102648,6.0,0.0,6,[6],[1],C,9,0.2857,1.3093,4.5826,0.011904761904761904,0.26726124191242445,6.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,9,1
12102999001,日本獅王細潔適齦佳牙膏修護Plus90g 適齦佳修護90,23.0,8.0,16.0,2944.0,1.21,10.0,294.4,PCS,1,0.9986766887218548,1.0,0.0,1,[1],[1],C,2,0.0476,0.2182,4.5826,0.001984126984126984,0.044543540318737404,1.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,2,1
12103003001,高露潔專業型牙刷,50.0,16.0,25.0,20000.0,1.57,72.0,277.8,PCS,1,0.9986800219996332,12.0,0.0,12,[12],[1],C,17,0.5714,2.6186,4.5826,0.023809523809523808,0.5345224838248488,12.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,17,1
12103005001,刷樂牙間刷SS極細 刷樂牙間刷,40.0,21.0,26.0,21840.0,5.46,36.0,606.7,PCS,1,0.998683355277412,1.0,0.0,1,[1],[1],C,2,0.0476,0.2182,4.5826,0.001984126984126984,0.04454354031873741,1.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,2,1
12103013001,3M 亮白美齒牙刷 白美齒牙刷,29.0,27.0,11.0,8613.0,1.26,24.0,358.9,PCS,1,0.9986866885551908,2.0,0.0,2,[2],[1],C,4,0.0952,0.4364,4.5826,0.003968253968253968,0.08908708063747478,2.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,4,1
10010001001,波蜜一日蔬果100蔬果汁 250ml,32.0,17.0,14.0,7616.0,5.09,18.0,423.1,PCS,1,0.9969100514991416,6.0,0.0,12,[6],[2],C,9,0.2857,1.3093,4.5826,0.011904761904761904,0.2672612419124244,6.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,9,1
12122017001,Elis愛麗思 超防護極安心日用超薄25cm,35.0,30.0,25.0,26250.0,1.716,18.0,1458.3,PCS,1,0.9988500191663472,6.0,0.0,6,[6],[1],C,9,0.2857,1.3093,4.5826,0.011904761904761904,0.2672612419124245,6.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,9,1
31533084001,碗盤用抗菌海棉刷,20.0,18.0,17.0,6120.0,0.23,6.0,1020.0,PCS,1,0.9996700054999084,2.0,0.0,2,[2],[1],C,4,0.0952,0.4364,4.5826,0.003968253968253968,0.08908708063747481,2.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,4,1
10010023001,波蜜100蔬果汁TP160ml,33.0,16.0,10.0,5280.0,4.31,24.0,220.0,PCS,1,0.9969133847769204,6.0,0.0,6,[6],[1],C,9,0.2857,1.3093,4.5826,0.011904761904761904,0.2672612419124244,6.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,9,1
12103021001,家福 FAMILY 牙刷4入 家福 FAMILY 牙,24.0,18.0,23.0,9936.0,1.23,18.0,552.0,PCS,1,0.9986900218329694,3.0,0.0,3,[3],[1],C,5,0.1429,0.6547,4.5826,0.005952380952380952,0.1336306209562122,3.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,5,1
31533211001,3M 百利妙用擦,53.0,32.0,17.0,28832.0,0.8,36.0,800.9,PCS,1,0.999673338777687,1.0,0.0,1,[1],[1],C,2,0.0476,0.2182,4.5826,0.001984126984126984,0.04454354031873739,1.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,2,1
32526020001,震旦8張多功能碎紙機AS828SD,36.0,33.0,39.0,46332.0,7.0,2.0,23166.0,PCS,1,0.9997833369443844,1.0,0.0,1,[1],[1],C,2,0.0476,0.2182,4.5826,0.001984126984126984,0.04454354031873739,1.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,2,1
12103083001,高露潔潔淨護齦牙刷,43.0,19.0,26.0,21242.0,1.7,72.0,295.0,PCS,1,0.9987033549440842,12.0,0.0,12,[12],[1],C,17,0.5714,2.6186,4.5826,0.023809523809523808,0.534522483824849,12.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,17,1
32524032001,L-110 A4護貝膠膜100入,46.0,33.0,11.0,16698.0,12.914,10.0,1669.8,PCS,1,0.9997800036666056,1.0,0.0,1,[1],[1],C,2,0.0476,0.2182,4.5826,0.001984126984126984,0.0445435403187374,1.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,2,1
32524007001,A4護貝膠膜,31.0,23.0,10.0,7130.0,7.0,5.0,1426.0,PCS,1,0.9997766703888268,1.0,0.0,1,[1],[1],C,2,0.0476,0.2182,4.5826,0.001984126984126984,0.044543540318737404,1.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,2,1
12103064001,歐樂B 電動牙刷專業美白刷頭 專業美白刷頭,23.0,8.0,2.0,368.0,0.03,1.0,368.0,PCS,1,0.9986933551107482,2.0,0.0,2,[2],[1],C,4,0.0952,0.4364,4.5826,0.003968253968253968,0.08908708063747481,2.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,4,1
12103066001,刷樂經典牙刷,35.0,29.0,26.0,26390.0,3.3,24.0,1099.6,PCS,1,0.9986966883885268,1.0,0.0,1,[1],[1],C,2,0.0476,0.2182,4.5826,0.001984126984126984,0.044543540318737404,1.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,2,1
32517009001,金牌 70g A4 多功能影印紙,32.0,23.0,26.0,19136.0,12.17,5.0,3827.2,PCS,1,0.999773337111048,5.0,0.0,5,[5],[1],C,8,0.2381,1.0911,4.5826,0.00992063492063492,0.2227177015936869,5.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,8,1
12120090001,蘇菲極淨肌天然棉護墊,41.0,23.0,24.0,22632.0,2.42,36.0,628.7,PCS,1,0.9988433526107898,2.0,0.0,2,[2],[1],C,4,0.0952,0.4364,4.5826,0.003968253968253968,0.08908708063747478,2.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,4,1
12120087001,康乃韾清涼護墊一般15cm,40.0,24.0,16.0,15360.0,1.7,24.0,640.0,PCS,1,0.9988400193330113,4.0,0.0,4,[4],[1],C,7,0.1905,0.8729,4.5826,0.007936507936507936,0.17817416127494962,4.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,7,1
10020006001,伯朗曼特寧咖啡二合一Can240ml,40.0,27.0,10.0,10800.0,7.06,24.0,450.0,PCS,1,0.996950050832486,6.0,0.0,6,[6],[1],C,9,0.2857,1.3093,4.5826,0.011904761904761904,0.26726124191242445,6.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,9,1
10016018001,愛之味鮮採蕃茄汁-Oligo腸道保 530ml,41.0,28.0,25.0,28700.0,14.5,24.0,1195.8,PCS,1,0.9969467175547074,12.0,5.657,24,"[8, 16]","[1, 1]",C,30,1.1429,5.2372,4.5826,0.047619047619047616,1.0690449676496976,24.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,30,1
12103081001,獅王細潔標準牙刷 細潔標準,29.0,25.0,31.0,22475.0,1.65,72.0,312.2,PCS,1,0.9987000216663056,36.0,0.0,36,[36],[1],C,44,1.7143,7.8558,4.5826,0.07142857142857142,1.603567451474546,36.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,44,1
10014075001,卡麥隆石榴黑麥汁330ml,41.0,28.0,12.0,13776.0,8.75,24.0,574.0,PCS,1,0.9969367177213712,6.0,0.0,6,[6],[1],C,9,0.2857,1.3093,4.5826,0.011904761904761904,0.26726124191242445,6.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,9,1
12104027001,美國原裝進口卡通兒童牙刷 HELLO KITTY,26.0,18.0,12.0,5616.0,0.632,12.0,468.0,PCS,1,0.9987533541107648,1.0,0.0,1,[1],[1],C,2,0.0476,0.2182,4.5826,0.001984126984126984,0.044543540318737404,1.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,2,1
32510002001,216x30M傳真紙彩盒包裝,23.0,17.0,12.0,4692.0,2.5,6.0,782.0,PCS,1,0.999763337277712,6.0,0.0,6,[6],[1],C,9,0.2857,1.3093,4.5826,0.011904761904761904,0.26726124191242445,6.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,9,1
31856016002,生活大師桌上螢幕架,55.0,25.0,30.0,41250.0,14.19,8.0,5156.3,PCS,1,0.9997133381110316,1.0,0.0,1,[1],[1],C,2,0.0476,0.2182,4.5826,0.001984126984126984,0.044543540318737404,1.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,2,1
12105036001,Ora2 Me清新漱口水蜜桃 淨白清新漱口水,36.0,18.0,20.0,12960.0,6.71,12.0,1080.0,PCS,1,0.9987833536107732,2.0,0.0,2,[2],[1],C,4,0.0952,0.4364,4.5826,0.003968253968253968,0.0890870806374748,2.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,4,1
31812025001,Lifetime48吋高度可調摺疊桌,73.0,62.0,8.0,36208.0,10.0,1.0,36208.0,PCS,1,0.999706671555474,1.0,0.0,1,[1],[1],C,2,0.0476,0.2182,4.5826,0.001984126984126984,0.0445435403187374,1.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,2,2
32503007002,高級40頁資料冊,33.0,14.0,25.0,11550.0,2.0,12.0,962.5,PCS,1,0.9997366710554824,1.0,0.0,1,[1],[1],C,2,0.0476,0.2182,4.5826,0.001984126984126984,0.044543540318737404,1.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,2,1
12111034001,吉列威鋒三3層刮鬍刀片(3片裝) 3層刮鬍刀片,15.0,9.0,16.0,2160.0,0.8,10.0,216.0,PCS,1,0.99881668638856,4.0,0.0,4,[4],[1],C,7,0.1905,0.8729,4.5826,0.007936507936507936,0.1781741612749496,4.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,7,1
10014027001,台酒烏梅黑麥汁 Can 330ml,39.0,27.0,12.0,12636.0,9.05,24.0,526.5,PCS,1,0.9969200513324776,12.0,8.485,24,"[6, 18]","[1, 1]",C,30,1.1429,5.2372,4.5826,0.047619047619047616,1.069044967649698,24.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,30,1
32500012001,GREAT 11孔EZ資料袋100入,18.0,12.0,7.0,1512.0,0.8,3.0,504.0,PCS,1,0.9997333377777036,3.0,0.0,3,[3],[1],C,5,0.1429,0.6547,4.5826,0.005952380952380952,0.13363062095621225,3.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,5,1
12111010004,吉列鋒隱5+1 刀片四入,32.0,11.0,12.0,4224.0,0.58,12.0,352.0,PCS,1,0.9988133531107816,1.0,0.0,1,[1],[1],C,2,0.0476,0.2182,4.5826,0.001984126984126984,0.04454354031873741,1.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,2,1
12111003001,舒適牌捍將3刮鬍刀片 舒適捍將3刀片,34.0,29.0,23.0,22678.0,1.38,12.0,1889.8,PCS,1,0.9988100198330028,1.0,0.0,1,[1],[1],C,2,0.0476,0.2182,4.5826,0.001984126984126984,0.044543540318737404,1.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,2,1
32470079001,3M 利貼抽取式便條紙 3x3 4入,24.0,18.0,10.0,4320.0,2.4,12.0,360.0,PCS,1,0.999730004499925,1.0,0.0,1,[1],[1],C,2,0.0476,0.2182,4.5826,0.001984126984126984,0.044543540318737404,1.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,2,1
12106005001,家樂福葉形牙籤刷300支 葉形牙籤刷,29.0,18.0,18.0,9396.0,4.0,48.0,195.8,PCS,1,0.998786686888552,1.0,0.0,1,[1],[1],C,2,0.0476,0.2182,4.5826,0.001984126984126984,0.04454354031873741,1.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,2,1
32440140001,筆樂30公分鐵尺,4.0,37.0,1.0,148.0,0.4,6.0,24.7,PCS,1,0.9997266712221464,1.0,0.0,1,[1],[1],C,2,0.0476,0.2182,4.5826,0.001984126984126984,0.04454354031873739,1.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,2,1
32503007003,高級40頁資料冊,33.0,14.0,25.0,11550.0,2.0,12.0,962.5,PCS,1,0.9997400043332612,1.0,0.0,1,[1],[1],C,2,0.0476,0.2182,4.5826,0.001984126984126984,0.044543540318737404,1.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,2,1
12106034001,3M 軟式牙間刷80入 80入,20.0,15.0,10.0,3000.0,1.2,12.0,250.0,PCS,1,0.9987900201663306,1.0,0.0,1,[1],[1],C,2,0.0476,0.2182,4.5826,0.001984126984126984,0.044543540318737404,1.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,2,1
32431067001,經英超透明膠帶18mmX40M 8入,39.0,30.0,31.0,36270.0,8.5,24.0,1511.3,PCS,1,0.9997233379443676,1.0,0.0,1,[1],[1],C,2,0.0476,0.2182,4.5826,0.001984126984126984,0.04454354031873739,1.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,2,1
10014001001,波蜜100蘋果葡萄汁TP160ml,33.0,16.0,10.0,5280.0,4.36,24.0,220.0,PCS,1,0.9969167180546992,6.0,0.0,6,[6],[1],C,9,0.2857,1.3093,4.5826,0.011904761904761904,0.2672612419124244,6.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,9,1
12106047001,惠百施牙間刷I型SS號 惠百施牙間刷I,20.0,17.0,22.0,7480.0,0.56,24.0,311.7,PCS,1,0.9987933534441092,1.0,0.0,1,[1],[1],C,2,0.0476,0.2182,4.5826,0.001984126984126984,0.044543540318737404,1.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,2,1
12106066001,家樂福L型牙間刷-S,34.0,24.0,20.0,16320.0,2.098,48.0,340.0,PCS,1,0.998796686721888,1.0,0.0,1,[1],[1],C,2,0.0476,0.2182,4.5826,0.001984126984126984,0.044543540318737404,1.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,2,1
12106068001,固特齒L型牙間刷-SSS 固特齒L-SSS,55.0,23.0,35.0,44275.0,5.68,144.0,307.5,PCS,1,0.9988000199996668,1.0,0.0,1,[1],[1],C,2,0.0476,0.2182,4.5826,0.001984126984126984,0.044543540318737404,1.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,2,1
14023181001,卡迪那全天然洋芋片咖哩口味,44.0,28.0,29.0,35728.0,1.79,12.0,2977.3,PCS,1,0.9990633489441842,3.0,0.0,3,[3],[1],C,5,0.1429,0.6547,4.5826,0.005952380952380952,0.13363062095621223,3.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,5,1
12106085001,快潔適極細絲滑牙線棒 快潔適牙線棒,32.0,29.0,28.0,25984.0,9.05,48.0,541.3,PCS,1,0.9988033532774454,1.0,0.0,1,[1],[1],C,2,0.0476,0.2182,4.5826,0.001984126984126984,0.0445435403187374,1.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,2,1
12106109002,３Ｍ 細滑微孔潔牙線,25.0,20.0,16.0,8000.0,2.1,12.0,666.7,PCS,1,0.998806686555224,1.0,0.0,1,[1],[1],C,2,0.0476,0.2182,4.5826,0.001984126984126984,0.044543540318737404,1.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,2,1
32420004001,SDI高利度大美工刀片(二入),27.0,14.0,6.0,2268.0,3.33,20.0,113.4,PCS,1,0.9997166713888102,2.0,0.0,2,[2],[1],C,4,0.0952,0.4364,4.5826,0.003968253968253968,0.08908708063747481,2.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,4,1
10014043001,囍瑞100覆盆莓綜合原汁1L,36.0,20.0,20.0,14400.0,13.3,12.0,1200.0,PCS,1,0.9969233846102564,12.0,0.0,12,[12],[1],C,17,0.5714,2.6186,4.5826,0.023809523809523808,0.5345224838248489,12.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,17,1
32503007004,高級40頁資料冊,33.0,14.0,25.0,11550.0,2.0,12.0,962.5,PCS,1,0.9997433376110398,1.0,0.0,1,[1],[1],C,2,0.0476,0.2182,4.5826,0.001984126984126984,0.044543540318737404,1.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,2,1
10014069001,波蜜芭樂汁300ml,35.0,20.0,13.0,9100.0,7.97,24.0,379.2,PCS,1,0.9969333844435926,6.0,0.0,6,[6],[1],C,9,0.2857,1.3093,4.5826,0.011904761904761904,0.26726124191242445,6.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,9,1
14104028001,帕皮思比利時焦糖脆餅,39.0,19.0,13.0,9633.0,2.2,6.0,1605.5,PCS,1,0.9990700154997416,1.0,0.0,1,[1],[1],C,2,0.0476,0.2182,4.5826,0.001984126984126984,0.044543540318737404,1.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,2,1
12104034001,三詩達巧虎園兒牙刷4-6歲 巧虎園兒牙刷,8.0,6.0,24.0,1152.0,0.13,6.0,192.0,PCS,1,0.9987566873885436,1.0,0.0,1,[1],[1],C,2,0.0476,0.2182,4.5826,0.001984126984126984,0.044543540318737404,1.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,2,1
31623901001,樂活家加粗浸塑43cm衣架,55.0,50.0,10.0,27500.0,3.57,24.0,1145.8,PCS,1,0.9996933384443591,1.0,0.0,1,[1],[1],C,2,0.0476,0.2182,4.5826,0.001984126984126984,0.044543540318737404,1.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,2,1
12120043001,靠得住安全瞬吸無香護墊標準型,8.0,14.0,14.0,1458.0,0.11,1.0,1458.0,PCS,1,0.9988266862218964,4.0,0.0,4,[4],[1],C,7,0.1905,0.8729,4.5826,0.007936507936507936,0.1781741612749496,4.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,7,1
12120040001,來復易瞬吸安心漏尿專用棉墊多量型,36.0,33.0,39.0,46332.0,4.37,18.0,2574.0,PCS,1,0.9988233529441176,2.0,0.0,2,[2],[1],C,4,0.0952,0.4364,4.5826,0.003968253968253968,0.08908708063747481,2.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,4,1
12104040001,家福小朋友SOFT (柔軟) 3-6歲牙刷 家福小朋友SOFT,16.0,9.0,22.0,3168.0,0.3,12.0,264.0,PCS,1,0.9987600206663222,1.0,0.0,1,[1],[1],C,2,0.0476,0.2182,4.5826,0.001984126984126984,0.04454354031873739,1.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,2,1
14022098001,卡迪那波浪洋芋片蔥鹽烤雞口味170G,47.0,31.0,41.0,59737.0,2.86,12.0,4978.1,PCS,1,0.9990600156664056,2.0,0.0,2,[2],[1],C,4,0.0952,0.4364,4.5826,0.003968253968253968,0.08908708063747478,2.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,4,1
12104047001,歐樂B  D100K 兒童充電式電動牙刷,12.0,9.0,22.0,2376.0,0.35,1.0,2376.0,PCS,1,0.998763353944101,1.0,0.0,1,[1],[1],C,2,0.0476,0.2182,4.5826,0.001984126984126984,0.044543540318737404,1.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,2,1
12105002001,百齡護牙周到漱口水-晶鹽薄荷 晶鹽薄荷漱口水,43.0,31.0,26.0,34658.0,14.7,12.0,2888.2,PCS,1,0.9987666872218796,1.0,0.0,1,[1],[1],C,2,0.0476,0.2182,4.5826,0.001984126984126984,0.044543540318737404,1.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,2,1
12120002001,靠得住安全瞬吸香氛護墊標準型,8.0,14.0,14.0,1458.0,0.11,1.0,1458.0,PCS,1,0.9988200196663388,2.0,0.0,2,[2],[1],C,4,0.0952,0.4364,4.5826,0.003968253968253968,0.08908708063747481,2.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,4,1
32503044001,漾麗A4-10頁資料簿,25.0,16.0,32.0,12800.0,2.67,24.0,533.3,PCS,1,0.9997566707221548,1.0,0.0,1,[1],[1],C,2,0.0476,0.2182,4.5826,0.001984126984126984,0.0445435403187374,1.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,2,1
12105017001,T.KI 蜂膠抗敏漱口水620cc T.KI 蜂膠抗敏,48.0,33.0,23.0,36432.0,17.356,24.0,1518.0,PCS,1,0.9987700204996584,1.0,0.0,1,[1],[1],C,2,0.0476,0.2182,4.5826,0.001984126984126984,0.044543540318737404,1.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,2,1
12105027001,GUM 牙周護理潔齒液960ml 潔齒液960ml,30.0,31.0,24.0,22320.0,13.08,12.0,1860.0,PCS,1,0.9987800203329944,1.0,0.0,1,[1],[1],C,2,0.0476,0.2182,4.5826,0.001984126984126984,0.0445435403187374,1.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,2,1
32503040003,高級60頁資料冊,25.0,25.0,32.0,20000.0,2.6,12.0,1666.7,PCS,1,0.999753337444376,1.0,0.0,1,[1],[1],C,2,0.0476,0.2182,4.5826,0.001984126984126984,0.0445435403187374,1.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,2,1
31707941001,3M無痕大型防水膠條,27.0,21.0,21.0,11907.0,0.113,24.0,496.1,PCS,1,0.999696671722138,2.0,1.414,4,"[1, 3]","[1, 1]",C,7,0.1905,0.8729,4.5826,0.007936507936507936,0.17817416127494956,4.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,7,1
32503035001,A4-40頁學習檔案,25.0,17.0,31.0,13175.0,4.0,12.0,1097.9,PCS,1,0.9997500041665972,1.0,0.0,1,[1],[1],C,2,0.0476,0.2182,4.5826,0.001984126984126984,0.0445435403187374,1.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,2,1
12105019001,Crest專業鑽白漱口水 500ml 鑽白漱口水,20.0,13.0,24.0,6240.0,2.5,4.0,1560.0,PCS,1,0.998773353777437,4.0,0.0,4,[4],[1],C,7,0.1905,0.8729,4.5826,0.007936507936507936,0.17817416127494964,4.0,0.0,0.047619047619047616,21.0,0.0,intermittent,2,7,1
